               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.4493847303402723E-05         1.0000000000000000E+03         6.0630000000030675E+00                   0                    2                    0                    6                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -24                  -15                    7                   46                    8                    0
                   3               200000         9.3619191116926022E-05         1.0000000000000000E+03         1.0090000000080219E+00                   0                    0                    0                   11                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                  -37                   13                   87                   23                    3
                   4               300000         1.4614621694381759E-04         1.0000000000000000E+03         3.1020000000171994E+00                   0                    3                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                  -74                  -57                   30                  141                   34                    5
                   5               400000         1.8044770305111722E-04         1.0000000000000000E+03         1.0806000000021506E+01                   0                    7                    0                    3                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                  -96                  -71                   39                  181                   46                    7
                   6               500000         2.4725105017011316E-04         1.0000000000000000E+03         8.8890000000229161E+00                   0                    1                    0                    7                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -123                  -97                   48                  237                   65                    8
                   7               600000         2.7151083827213257E-04         1.0000000000000000E+03        -1.6339999999811727E+00                   0                    1                    0                   13                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -133                 -110                   51                  256                   73                    9
                   8               700000         3.2051446043161486E-04         1.0000000000000000E+03         7.3490000000181555E+00                   0                    4                    0                    8                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -154                 -126                   58                  292                   86                   14
                   9               800000         3.7562373611295673E-04         1.0000000000000000E+03        -2.5169999999858139E+00                   0                    1                    0                   12                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -177                 -149                   68                  337                  100                   16
                  10               900000         3.7917484930108635E-04         1.0000000000000000E+03         4.8780000000093295E+00                   0                    0                    0                   10                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -182                 -151                   69                  348                  103                   16
                  11              1000000         4.5605708140526290E-04         1.0000000000000000E+03        -3.2569999999961361E+00                   0                    6                    0                   13                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    2                    0                 -205                 -171                   79                  388                  115                   18
                  12              1100000         4.8479225654709623E-04         1.0000000000000000E+03         1.4066000000005593E+01                   0                    1                    0                    2                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -217                 -178                   83                  411                  124                   22
                  13              1200000         5.8463289356853207E-04         1.0000000000000000E+03         1.1890000000012462E+00                   0                    0                    0                    9                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -253                 -213                   97                  482                  147                   24
                  14              1300000         6.3008898663975276E-04         1.0000000000000000E+03         9.9480000000032316E+00                   0                    2                    0                    5                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -277                 -230                  105                  528                  162                   25
                  15              1400000         6.5951798014202460E-04         1.0000000000000000E+03         2.3849999999934792E+00                   0                    1                    0                    8                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -295                 -247                  116                  561                  170                   28
                  16              1500000         7.0511337160652728E-04         1.0000000000000000E+03         2.5229999999924693E+00                   0                    0                    0                    8                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -318                 -267                  124                  606                  185                   30
                  17              1600000         7.3236117126346701E-04         1.0000000000000000E+03         1.5230000000068200E+00                   0                    2                    0                    8                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                 -330                 -277                  129                  627                  192                   31
                  18              1700000         7.7475171689736662E-04         1.0000000000000000E+03         3.7100000000136415E+00                   0                    0                    0                   11                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -353                 -299                  135                  672                  209                   34
                  19              1800000         8.0421330328878690E-04         1.0000000000000000E+03        -9.4630000000629160E+00                   0                    5                    0                   15                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    3                    0                 -363                 -312                  135                  686                  217                   36
                  20              1900000         8.0617891229088818E-04         1.0000000000000000E+03        -6.1120000000654953E+00                   0                    4                    0                   11                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                 -364                 -312                  137                  688                  218                   37
                  21              2000000         8.3160006532047596E-04         1.0000000000000000E+03         8.5249999999481361E+00                   0                    3                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -373                 -316                  139                  706                  224                   38
                  22              2100000         8.5996233287282829E-04         1.0000000000000000E+03        -7.1980000000441713E+00                   0                    1                    1                   17                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -379                 -328                  140                  717                  230                   39
                  23              2200000         8.7263437513954915E-04         1.0000000000000000E+03         2.2489999999306129E+00                   0                    1                    0                   10                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -386                 -332                  140                  731                  236                   40
                  24              2300000         9.2509298652368086E-04         1.0000000000000000E+03         1.2710999999946614E+01                   0                    2                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -407                 -348                  146                  770                  252                   43
                  25              2400000         9.5592832524903689E-04         1.0000000000000000E+03         4.4729999999518357E+00                   0                    2                    0                    6                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    2                    0                 -423                 -364                  152                  799                  261                   45
