               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.2391953432138978E-04         1.0000000000000000E+03         1.7370999999999704E+01                   8                    1                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                  -17                    0                    3                   32                   -2                    0
                   3               200000         2.2441920185507159E-04         1.0000000000000000E+03         2.9778999999999709E+01                   8                    1                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    1                    0                    0                    0                    0                    0                    4                    0                    0                  -24                    0                    3                   43                   -2                    0
                   4               300000         2.2490166500510766E-04         1.0000000000000000E+03         3.6518999999994818E+01                   8                    1                    0                    0                    6                    1                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                    0                  -27                    0                    3                   48                   -2                    0
                   5               400000         2.2534623937173160E-04         1.0000000000000000E+03         4.5317999999994782E+01                   8                    1                    0                    0                    2                    1                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                    0                    0                    0                    1                    0                    0                    0                    1                    0                    0                  -29                    0                    3                   55                   -2                    0
                   6               500000         2.2575017202678893E-04         1.0000000000000000E+03         4.8750999999994761E+01                   8                    1                    2                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                   20                    0                    0                    0                    0                    1                    0                    0                    0                    2                    0                    0                  -33                    0                    3                   61                   -4                    0
                   7               600000         4.3977398649412377E-04         1.0000000000000000E+03         5.8409499999994793E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -35                    0                    8                   70                   -4                    0
                   8               700000         1.0972229853349446E-03         1.0000000000000000E+03         4.1860499999994808E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -37                    0                   24                   73                  -12                    0
                   9               800000         1.4891420161071637E-03         1.0000000000000000E+03         3.9439499999994808E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -39                    0                   30                   77                  -15                    0
                  10               900000         1.7819411713503497E-03         1.0000000000000000E+03         3.8380499999994811E+01                   9                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -40                    0                   32                   78                  -16                    0
                  11              1000000         2.0004132816542970E-03         1.0000000000000000E+03         2.8240499999994807E+01                   9                    0                    1                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -41                    0                   42                   81                  -22                    0
                  12              1100000         2.9122198882863856E-03         1.0000000000000000E+03         1.1590999999995997E+01                   8                    1                    0                    0                    3                    1                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                  -46                    0                   65                   89                  -33                    0
                  13              1200000         2.9126094514340989E-03         1.0000000000000000E+03         1.9098999999995890E+01                   8                    1                    1                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                  -50                    0                   65                   97                  -34                    0
                  14              1300000         2.9131482733406847E-03         1.0000000000000000E+03         2.6650999999995893E+01                   8                    1                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    1                    0                    0                    0                    0                    0                    2                    0                    0                  -53                    0                   65                  102                  -33                    0
                  15              1400000         2.9137355892755526E-03         1.0000000000000000E+03         3.8205999999972398E+01                   8                    1                    0                    0                    5                    1                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                  -58                    0                   65                  111                  -33                    0
                  16              1500000         2.9140820616412517E-03         1.0000000000000000E+03         3.8572999999972389E+01                   8                    1                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                    0                    1                    0                    1                    0                    0                    0                    1                    0                    0                  -58                    0                   65                  112                  -33                    0
                  17              1600000         2.9147358823879274E-03         1.0000000000000000E+03         4.7004999999972391E+01                   8                    1                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    1                    0                    2                    0                    0                    0                    4                    0                    0                  -63                    0                   65                  120                  -33                    0
                  18              1700000         2.9316289877421662E-03         1.0000000000000000E+03         5.9654499999930266E+01                   9                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   23                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -66                    0                   65                  130                  -35                    1
                  19              1800000         4.0529134850276543E-03         1.0000000000000000E+03         4.9081499999856611E+01                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   19                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -67                    0                   79                  133                  -41                    1
                  20              1900000         5.7113209109717587E-03         1.0000000000000000E+03         3.7401499999856888E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -74                    0                  103                  146                  -52                    1
                  21              2000000         6.3274935589837291E-03         1.0000000000000000E+03         3.2679499999862152E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -79                    0                  117                  156                  -59                    1
                  22              2100000         6.8765627422494729E-03         1.0000000000000000E+03         4.3565499999862602E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -84                    0                  119                  167                  -60                    1
