               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.4202594423092777E-02         1.0000000000000000E+03         1.6609999999994610E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -25                   -8                   16                   49                    0                    0
                   3               200000         4.0771865164829030E-02         1.0000000000000000E+03         4.2340000000006597E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                    0                    0                  -60                  -24                   34                  120                    7                    0
                   4               300000         5.0954013946823681E-02         1.0000000000000000E+03         4.2433000000006736E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                    0                    0                  -64                  -26                   38                  128                    7                    0
                   5               400000         6.3381874425940399E-02         1.0000000000000000E+03         1.6584000000000703E+01                   0                    0                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -71                  -35                   55                  142                    7                    0
                   6               500000         8.2334061306840969E-02         1.0000000000000000E+03         2.0203999999993982E+01                   0                    4                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                  -94                  -46                   74                  186                    9                    0
                   7               600000         1.0405378459864238E-01         1.0000000000000000E+03         1.7842999999984684E+01                   0                    4                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -118                  -61                   94                  234                   14                    0
                   8               700000         1.3115273262114294E-01         1.0000000000000000E+03         1.5107999999977253E+01                   0                    1                    1                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -155                  -83                  126                  308                   20                    0
                   9               800000         1.5238221939894220E-01         1.0000000000000000E+03         2.7681999999970202E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -185                  -98                  148                  370                   24                    0
                  10               900000         1.7377973023670984E-01         1.0000000000000000E+03         2.6337999999954846E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -207                 -110                  168                  413                   26                    0
                  11              1000000         1.9129433960325026E-01         1.0000000000000000E+03         1.7550999999971864E+01                   0                    1                    1                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -229                 -123                  192                  456                   27                    0
                  12              1100000         2.1709515138275870E-01         1.0000000000000000E+03         1.8956999999965291E+01                   0                    0                    0                    1                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                 -258                 -141                  214                  516                   33                    0
                  13              1200000         2.3254049283723374E-01         1.0000000000000000E+03         3.7036999999979571E+01                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                 -286                 -151                  234                  570                   34                    0
                  14              1300000         2.3983364981289271E-01         1.0000000000000000E+03         3.3667000000032601E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                    0                    0                 -294                 -156                  244                  587                   34                    0
                  15              1400000         2.4991885954358881E-01         1.0000000000000000E+03         2.7682000000037476E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -309                 -165                  262                  618                   34                    0
                  16              1500000         2.6511098391710525E-01         1.0000000000000000E+03         2.1496000000013844E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                 -324                 -174                  278                  647                   35                    0
                  17              1600000         2.9163985328141756E-01         1.0000000000000000E+03         2.5239000000008005E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                 -358                 -192                  308                  716                   38                    0
                  18              1700000         3.1082871502147869E-01         1.0000000000000000E+03         3.1268000000003362E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                 -380                 -202                  326                  759                   39                    0
                  19              1800000         3.3627834675937912E-01         1.0000000000000000E+03         3.0125000000000263E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                    0                    0                 -399                 -213                  344                  798                   41                    0
                  20              1900000         3.5507208943121171E-01         1.0000000000000000E+03         2.7681999999990182E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -424                 -227                  368                  848                   43                    0
                  21              2000000         3.7599776224513698E-01         1.0000000000000000E+03         2.1495999999983837E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                 -455                 -245                  398                  909                   46                    0
                  22              2100000         3.9040384255586674E-01         1.0000000000000000E+03         1.5298999999979859E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -472                 -256                  416                  944                   47                    0
                  23              2200000         4.0829051679813139E-01         1.0000000000000000E+03         1.5339999999968139E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -499                 -272                  438                  998                   52                    0
                  24              2300000         4.3281834315131562E-01         1.0000000000000000E+03         2.5238999999962303E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                 -529                 -285                  464                 1058                   53                    0
                  25              2400000         4.5136191817649179E-01         1.0000000000000000E+03         2.6337999999958910E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -544                 -292                  478                 1087                   53                    0
                  26              2500000         4.6218587485063284E-01         1.0000000000000000E+03         3.0124999999954792E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                    0                    0                 -557                 -298                  490                 1114                   53                    0
                  27              2600000         4.8282585757487534E-01         1.0000000000000000E+03         1.6811999999953386E+01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                 -577                 -311                  512                 1151                   55                    0
                  28              2700000         5.0711999336927527E-01         1.0000000000000000E+03         2.2795999999951785E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                 -596                 -320                  530                 1192                   55                    0
                  29              2800000         5.3381177316545980E-01         1.0000000000000000E+03         1.6624999999946386E+01                   0                    0                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -632                 -341                  565                 1264                   58                    0
                  30              2900000         5.7306959077379815E-01         1.0000000000000000E+03         2.5238999999943303E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                 -664                 -357                  590                 1328                   62                    0
                  31              3000000         6.0228721347209713E-01         1.0000000000000000E+03         2.7681999999937503E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -700                 -376                  622                 1400                   65                    0
                  32              3100000         6.1909214264885704E-01         1.0000000000000000E+03         2.5238999999938574E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                 -713                 -383                  636                 1426                   65                    0
                  33              3200000         6.4301412621309839E-01         1.0000000000000000E+03         3.1029999999934983E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    5                    0                    0                    0                 -740                 -397                  656                 1479                   69                    0
                  34              3300000         6.6737295931612994E-01         1.0000000000000000E+03         2.4993999999931354E+01                   0                    4                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -759                 -408                  676                 1516                   70                    0
                  35              3400000         6.8041513646902574E-01         1.0000000000000000E+03         2.5156999999933255E+01                   0                    1                    0                    1                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -768                 -413                  685                 1535                   70                    0
                  36              3500000         6.9868905090072664E-01         1.0000000000000000E+03         3.7546999999933554E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                 -781                 -417                  694                 1562                   70                    0
                  37              3600000         7.0678018679560051E-01         1.0000000000000000E+03         3.7453999999937537E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                 -789                 -421                  702                 1578                   70                    0
                  38              3700000         7.1434696181491453E-01         1.0000000000000000E+03         3.5010999999948304E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                    0                    0                 -796                 -425                  710                 1592                   70                    0
                  39              3800000         7.2985267715881064E-01         1.0000000000000000E+03         2.6337999999947655E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -813                 -435                  730                 1625                   70                    0
                  40              3900000         7.4264117402277086E-01         1.0000000000000000E+03         3.5010999999972412E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                    0                    0                 -828                 -441                  742                 1656                   70                    0
                  41              4000000         7.6612893426595918E-01         1.0000000000000000E+03         1.6661999999966532E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -860                 -463                  776                 1719                   75                    0
                  42              4100000         7.9515660254960818E-01         1.0000000000000000E+03         2.7681999999963764E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -890                 -477                  800                 1780                   77                    0
                  43              4200000         8.2050890085847261E-01         1.0000000000000000E+03         3.2567999999958168E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                 -927                 -496                  832                 1854                   80                    0
                  44              4300000         8.5519146877177166E-01         1.0000000000000000E+03         2.7681999999949046E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -976                 -523                  880                 1952                   83                    0
                  45              4400000         8.7711915924804673E-01         1.0000000000000000E+03         1.5339999999952376E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1000                 -539                  906                 2000                   85                    0
                  46              4500000         8.9367790860927621E-01         1.0000000000000000E+03         4.6114999999957909E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                    0                    0                -1020                 -542                  914                 2039                   85                    0
                  47              4600000         8.9969718621701600E-01         1.0000000000000000E+03         5.2111999999957902E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                    0                    0                -1025                 -544                  916                 2050                   86                    0
                  48              4700000         9.0753533489867122E-01         1.0000000000000000E+03         3.9896999999957913E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                -1030                 -549                  926                 2060                   86                    0
                  49              4800000         9.1739792400581988E-01         1.0000000000000000E+03         3.9896999999957913E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                -1034                 -551                  930                 2068                   86                    0
                  50              4900000         9.2669790479400971E-01         1.0000000000000000E+03         3.9896999999957913E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                -1038                 -553                  934                 2076                   86                    0
