               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.8675516948255492E-03         1.0000000000000000E+03         2.1495999999987148E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                  -38                  -17                   20                   75                    7                    0
                   3               200000         3.1972049063878714E-03         1.0000000000000000E+03         3.7160000000003336E+01                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                  -59                  -24                   34                  116                    7                    0
                   4               300000         5.0166629979295886E-03         1.0000000000000000E+03         2.1532999999971036E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                  -80                  -39                   60                  159                    9                    0
                   5               400000         6.6640375343324084E-03         1.0000000000000000E+03         2.7681999999963807E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -104                  -50                   82                  208                    9                    0
                   6               500000         8.9178439427571553E-03         1.0000000000000000E+03         2.3990999999962341E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                 -137                  -68                  114                  273                   11                    0
                   7               600000         9.9572028427276516E-03         1.0000000000000000E+03         1.9052999999937342E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -159                  -81                  136                  317                   13                    0
                   8               700000         1.1710897649642671E-02         1.0000000000000000E+03         3.1267999999932449E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                 -182                  -91                  152                  363                   15                    0
                   9               800000         1.2916531582677309E-02         1.0000000000000000E+03         1.9104999999937561E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -196                 -101                  170                  391                   16                    0
                  10               900000         1.4594309834482008E-02         1.0000000000000000E+03         2.3938999999942009E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                 -221                 -113                  192                  441                   17                    0
                  11              1000000         1.6585892145169884E-02         1.0000000000000000E+03         2.8564999999926030E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    4                    0                    0                    0                 -247                 -127                  212                  493                   21                    0
                  12              1100000         1.8331100450124725E-02         1.0000000000000000E+03         2.1451999999915287E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                 -264                 -137                  232                  527                   21                    0
