               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         8.1384085046884932E-06         1.0000000000000000E+03        -3.6731999999999992E+01                   0                    0                   28                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -14                    0                    0                    0                    0
                   3                16000         1.3313603858474354E-05         1.0000000000000000E+03        -5.4635999999999974E+01                   0                    0                   42                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -21                    0                    0                    0                    0
                   4                24000         1.7963198945194741E-05         1.0000000000000000E+03        -5.9774999999999970E+01                   0                    0                   46                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -23                    0                    0                    0                    0
                   5                32000         2.2636860736748896E-05         1.0000000000000000E+03        -6.5013000000107894E+01                   0                    0                   50                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -25                    0                    0                    0                    0
                   6                40000         2.7329700338765816E-05         1.0000000000000000E+03        -6.9855000000219931E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                   7                48000         3.2013773575641248E-05         1.0000000000000000E+03        -6.9756000000219970E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                   8                56000         3.6847759011192400E-05         1.0000000000000000E+03        -7.7415000000220047E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -30                    0                    0                    0                    0
                   9                64000         4.1833402002339190E-05         1.0000000000000000E+03        -7.9803000000220138E+01                   0                    0                   62                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -31                    0                    0                    0                    0
                  10                72000         4.7066541871134693E-05         1.0000000000000000E+03        -8.7264000000220292E+01                   0                    0                   68                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -34                    0                    0                    0                    0
                  11                80000         5.2825744863450050E-05         1.0000000000000000E+03        -9.2139000000220435E+01                   0                    0                   72                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -36                    0                    0                    0                    0
                  12                88000         5.8903279289514897E-05         1.0000000000000000E+03        -9.4560000000220512E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  13                96000         6.4923723208981540E-05         1.0000000000000000E+03        -9.4428000000220564E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  14               104000         7.1147179200439008E-05         1.0000000000000000E+03        -9.7080000000220551E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                  15               112000         7.8342349994330612E-05         1.0000000000000000E+03        -1.0185600000022073E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                  16               120000         8.5742445558092571E-05         1.0000000000000000E+03        -1.0188900000022072E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                  17               128000         9.3101095428130718E-05         1.0000000000000000E+03        -1.0192200000022071E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                  18               136000         1.0039858256172442E-04         1.0000000000000000E+03        -1.0188900000022072E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                  19               144000         1.0784576495207215E-04         1.0000000000000000E+03        -1.0427700000022081E+02                   0                    0                   82                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -41                    0                    0                    0                    0
                  20               152000         1.1664981912114809E-04         1.0000000000000000E+03        -1.0686300000022082E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                  21               160000         1.2554206695738370E-04         1.0000000000000000E+03        -1.0686300000022082E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                  22               168000         1.3438195825185226E-04         1.0000000000000000E+03        -1.0679700000022085E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                  23               176000         1.4329149721486453E-04         1.0000000000000000E+03        -1.0673100000022087E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                  24               184000         1.5220507856836781E-04         1.0000000000000000E+03        -1.0679700000022085E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                  25               192000         1.6268437280595463E-04         1.0000000000000000E+03        -1.1163900000022100E+02                   0                    0                   88                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -44                    0                    0                    0                    0
