               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.7912730115094776E-05         1.0000000000000000E+03         5.3255000000004038E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    0                  -24                    0                    0                   47                    0                    0
                   3               200000         5.5645721551642091E-05         1.0000000000000000E+03         7.8611999999972070E+01                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   25                    0                    0                    0                  -35                    0                    0                   68                    0                    0
                   4               300000         6.0389087576640446E-05         1.0000000000000000E+03         8.8355999999971985E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    3                   27                    0                    0                    0                  -39                    0                    0                   76                    0                    0
                   5               400000         8.5428289095366104E-05         1.0000000000000000E+03         9.7244999999971981E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   31                    0                    0                    0                  -42                    0                    0                   83                    0                    0
                   6               500000         9.0281821844194653E-05         1.0000000000000000E+03         9.9386999999972005E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   32                    0                    0                    0                  -43                    0                    0                   85                    0                    0
                   7               600000         9.5387287497900676E-05         1.0000000000000000E+03         1.0112599999997198E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    2                    1                   33                    0                    0                    0                  -45                    0                    0                   87                    0                    0
                   8               700000         9.8357593031163883E-05         1.0000000000000000E+03         1.0294299999997200E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    3                   33                    0                    0                    0                  -45                    0                    0                   88                    0                    0
                   9               800000         1.0288208020765800E-04         1.0000000000000000E+03         1.0560399999997196E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    1                   35                    0                    0                    0                  -46                    0                    0                   90                    0                    0
                  10               900000         1.0960992049830525E-04         1.0000000000000000E+03         1.0776099999997189E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   35                    0                    0                    0                  -46                    0                    0                   91                    0                    0
                  11              1000000         1.1418938980097171E-04         1.0000000000000000E+03         1.1260799999997191E+02                   0                    5                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   39                    0                    0                    0                  -49                    0                    0                   95                    0                    0
                  12              1100000         1.1665485402171488E-04         1.0000000000000000E+03         1.1350899999997193E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    4                   36                    0                    0                    0                  -50                    0                    0                   97                    0                    0
                  13              1200000         1.2232691658251057E-04         1.0000000000000000E+03         1.1960399999997192E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   40                    0                    0                    0                  -51                    0                    0                  101                    0                    0
                  14              1300000         1.3010477868245847E-04         1.0000000000000000E+03         1.2065199999997184E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   41                    0                    0                    0                  -51                    0                    0                  101                    0                    0
                  15              1400000         1.3666846897597787E-04         1.0000000000000000E+03         1.2013799999997190E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   41                    0                    0                    0                  -51                    0                    0                  101                    0                    0
                  16              1500000         1.4130412975712277E-04         1.0000000000000000E+03         1.2117899999997186E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    4                   39                    0                    0                    0                  -53                    0                    0                  103                    0                    0
                  17              1600000         1.4416683691928988E-04         1.0000000000000000E+03         1.2604799999997191E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    3                    2                   42                    0                    0                    0                  -56                    0                    0                  108                    0                    0
                  18              1700000         1.4680859198446249E-04         1.0000000000000000E+03         1.2656799999998883E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    2                    4                   41                    0                    0                    0                  -56                    0                    0                  108                    0                    0
                  19              1800000         1.4999271480113573E-04         1.0000000000000000E+03         1.3086300000018747E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    4                   43                    0                    0                    0                  -56                    0                    0                  110                    0                    0
                  20              1900000         1.5247490773772035E-04         1.0000000000000000E+03         1.3152700000018743E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    2                    4                   43                    0                    0                    0                  -58                    0                    0                  112                    0                    0
                  21              2000000         1.5554328955458063E-04         1.0000000000000000E+03         1.3409500000018741E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    3                    2                   45                    0                    0                    0                  -59                    0                    0                  114                    0                    0
                  22              2100000         1.5807769985378840E-04         1.0000000000000000E+03         1.3289800000018735E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    5                    4                   43                    0                    0                    0                  -61                    0                    0                  115                    0                    0
                  23              2200000         1.6154633749209917E-04         1.0000000000000000E+03         1.3480300000018741E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    3                    6                   43                    0                    0                    0                  -61                    0                    0                  116                    0                    0
                  24              2300000         1.6434528990996505E-04         1.0000000000000000E+03         1.3673200000018730E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    4                    4                   45                    0                    0                    0                  -62                    0                    0                  118                    0                    0
                  25              2400000         1.6770638399245133E-04         1.0000000000000000E+03         1.4466900000018754E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    4                    2                   49                    0                    0                    0                  -64                    0                    0                  123                    0                    0
                  26              2500000         1.7036853379777018E-04         1.0000000000000000E+03         1.4620900000018756E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    5                    6                   47                    0                    0                    0                  -67                    0                    0                  126                    0                    0
                  27              2600000         2.2124804231074609E-04         1.0000000000000000E+03         1.6389500000018799E+02                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    3                    2                   57                    0                    0                    0                  -71                    0                    0                  137                    0                    0
                  28              2700000         2.8480664312949462E-04         1.0000000000000000E+03         1.7207200000018761E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                   12                    9                   55                    0                    0                    0                  -85                    0                    0                  153                    0                    0
                  29              2800000         3.3176071367261949E-04         1.0000000000000000E+03         1.8432600000018763E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                   19                   11                   57                    0                    0                    0                  -96                    0                    0                  167                    0                    0
