               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         8.1654834844726205E-06         1.0000000000000000E+03        -1.6379999999997754E+01                   0                    2                    0                   17                    1                    0                    0                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                  -10                    1                    8                    0                    1
                   3               200000         2.6873103453252958E-05         1.0000000000000000E+03        -3.1049999999784155E+00                   0                    1                    0                   11                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -14                  -13                    1                   26                    6                    1
                   4               300000         3.5672193266760404E-05         1.0000000000000000E+03        -1.1716999999978622E+01                   0                    2                    0                   17                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                  -21                    1                   33                   11                    2
                   5               400000         4.7069872622399354E-05         1.0000000000000000E+03        -1.9396999999972998E+01                   0                    2                    0                   18                    0                    0                    1                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -21                  -26                    1                   38                   14                    2
                   6               500000         5.1095112748724011E-05         1.0000000000000000E+03        -1.2270999999970766E+01                   0                    3                    0                   17                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -24                  -27                    1                   43                   16                    3
                   7               600000         5.5608670571583558E-05         1.0000000000000000E+03        -1.3610999999999123E+01                   0                    1                    0                   17                    1                    0                    1                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -26                  -30                    1                   48                   18                    3
                   8               700000         6.0976175179915028E-05         1.0000000000000000E+03        -1.7515999999998296E+01                   0                    1                    0                   19                    0                    0                    1                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -28                  -33                    2                   52                   20                    3
                   9               800000         7.9971912551618455E-05         1.0000000000000000E+03        -1.3572000000003866E+01                   0                    1                    0                   16                    0                    0                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -35                  -40                    2                   64                   28                    5
                  10               900000         9.4736613836392966E-05         1.0000000000000000E+03        -1.3295999999981316E+01                   0                    1                    0                   17                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -41                  -46                    2                   75                   33                    6
                  11              1000000         1.0883094566628195E-04         1.0000000000000000E+03        -8.2319999999909932E+00                   0                    2                    0                   11                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -46                  -49                    2                   83                   38                    7
                  12              1100000         1.1792642433716956E-04         1.0000000000000000E+03        -1.0336000000000814E+01                   0                    1                    0                   15                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -50                  -54                    3                   92                   41                    7
                  13              1200000         1.3753357505562807E-04         1.0000000000000000E+03        -9.0660000000179686E+00                   0                    1                    0                   14                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -59                  -63                    3                  109                   50                    8
                  14              1300000         1.7050688230494971E-04         1.0000000000000000E+03        -1.1408000000041566E+01                   0                    3                    0                   12                    0                    0                    0                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                  -73                  -78                    4                  135                   65                    9
                  15              1400000         1.8349980676443545E-04         1.0000000000000000E+03        -9.8350000000845235E+00                   0                    0                    0                   12                    0                    0                    0                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -77                  -84                    5                  141                   69                   13
                  16              1500000         2.0068307273911630E-04         1.0000000000000000E+03        -2.6270000000915621E+00                   0                    1                    0                   11                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -85                  -88                    6                  155                   72                   14
                  17              1600000         2.1917810856111430E-04         1.0000000000000000E+03        -1.1990000000090721E+01                   0                    1                    0                   16                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -91                  -97                    7                  167                   78                   14
                  18              1700000         2.2871840121029192E-04         1.0000000000000000E+03        -1.1090000000087997E+01                   0                    1                    0                   17                    0                    0                    1                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -95                 -100                    7                  175                   80                   14
                  19              1800000         2.4819465124720994E-04         1.0000000000000000E+03        -1.8405000000084737E+01                   0                    1                    0                   18                    0                    0                    0                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -100                 -109                    7                  185                   89                   14
                  20              1900000         2.5375442428480078E-04         1.0000000000000000E+03        -1.8866000000087876E+01                   0                    0                    0                   18                    1                    0                    1                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -101                 -111                    7                  187                   90                   15
                  21              2000000         2.6512298448882500E-04         1.0000000000000000E+03        -3.2117000000080544E+01                   0                    1                    0                   24                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -104                 -120                    7                  191                   96                   16
                  22              2100000         2.6748528359852214E-04         1.0000000000000000E+03        -2.8655000000079880E+01                   0                    2                    0                   24                    0                    0                    0                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                 -107                 -121                    7                  195                   96                   17
                  23              2200000         2.6891609677157509E-04         1.0000000000000000E+03        -2.7993000000080134E+01                   0                    6                    0                   24                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                 -109                 -121                    7                  197                   96                   17
                  24              2300000         2.7043536024585579E-04         1.0000000000000000E+03        -2.2912000000080287E+01                   0                    1                    0                   23                    0                    0                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -109                 -121                    7                  200                   97                   17
                  25              2400000         2.7250176145243650E-04         1.0000000000000000E+03        -2.9232000000080568E+01                   0                    2                    0                   25                    0                    0                    1                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                 -110                 -123                    7                  201                   97                   17
