               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.0248975738270112E-06         1.0000000000000000E+03        -4.4799999999999990E-01                   2                    0                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                   3               200000         3.1504542375282191E-06         1.0000000000000000E+03        -7.3899999999999988E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                   4               300000         3.2337006603000711E-06         1.0000000000000000E+03        -7.3899999999999988E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                   5               400000         3.3184767706752821E-06         1.0000000000000000E+03        -4.4799999999999984E-01                   2                    0                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                   6               500000         3.4048498762069738E-06         1.0000000000000000E+03        -7.3899999999999988E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                   7               600000         3.4876206510399041E-06         1.0000000000000000E+03        -7.3899999999999988E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                   8               700000         3.5710375239867883E-06         1.0000000000000000E+03        -7.3899999999999988E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                   9               800000         3.6567844663102280E-06         1.0000000000000000E+03        -7.3899999999999988E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                  10               900000         3.7407932934036056E-06         1.0000000000000000E+03        -7.3899999999999988E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                  11              1000000         3.8266014740573687E-06         1.0000000000000000E+03        -7.3899999999999988E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                  12              1100000         4.0248529212116998E-06         1.0000000000000000E+03        -4.4800000000000001E-01                   2                    0                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                  13              1200000         4.1998062046445057E-06         1.0000000000000000E+03        -7.3900000000000032E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                  14              1300000         4.3667452819455178E-06         1.0000000000000000E+03        -7.3900000000000032E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                  15              1400000         4.5323481397465537E-06         1.0000000000000000E+03        -7.3900000000000032E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                  16              1500000         4.6949383673738622E-06         1.0000000000000000E+03        -7.3900000000000032E-01                   2                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                  17              1600000         5.0302112387968107E-06         1.0000000000000000E+03        -2.5455000000000005E+00                   3                    0                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    3                    0                    0
                  18              1700000         5.4427001788662081E-06         1.0000000000000000E+03         5.4700000000054327E-01                   4                    0                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    0                    7                    0                    0
                  19              1800000         5.8896257943498514E-06         1.0000000000000000E+03         5.4700000000054327E-01                   4                    0                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    0                    7                    0                    0
                  20              1900000         2.0185750112209841E-03         1.0000000000000000E+03         3.4570000000005416E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -9                    0                    1                   18                   -1                    0
                  21              2000000         2.2770715873469309E-03         1.0000000000000000E+03         3.4570000000005416E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -9                    0                    1                   18                   -1                    0
                  22              2100000         2.5778373415619735E-03         1.0000000000000000E+03         4.4860000000005424E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -10                    0                    1                   19                   -1                    0
                  23              2200000         1.1795374113162661E-02         1.0000000000000000E+03         3.4570000000005425E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -10                    0                    3                   20                   -2                    0
                  24              2300000         1.7429496035104717E-02         1.0000000000000000E+03         3.4570000000005425E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    5                   22                   -3                    0
                  25              2400000         1.7750375493779023E-02         1.0000000000000000E+03         3.1515000000005426E+00                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    5                   22                   -3                    0
                  26              2500000         1.7927288697304856E-02         1.0000000000000000E+03         2.1310000000004834E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    6                   22                   -4                    0
                  27              2600000         1.8217838210719338E-02         1.0000000000000000E+03         2.1310000000003804E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    6                   22                   -4                    0
                  28              2700000         1.8580320729457266E-02         1.0000000000000000E+03         2.1310000000002249E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    6                   22                   -4                    0
                  29              2800000         1.8873614099935553E-02         1.0000000000000000E+03         3.4570000000001153E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -12                    0                    7                   24                   -4                    0
                  30              2900000         1.9506925234155297E-02         1.0000000000000000E+03         4.4860000000001214E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -13                    0                    7                   25                   -4                    0
                  31              3000000         2.5899136596094788E-02         1.0000000000000000E+03         4.4860000000002289E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -14                    0                    9                   27                   -5                    0
                  32              3100000         2.7895667195192157E-02         1.0000000000000000E+03         3.4570000000002352E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -14                    0                   11                   28                   -6                    0
                  33              3200000         2.8642872284901814E-02         1.0000000000000000E+03         2.1310000000001659E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -15                    0                   14                   30                   -8                    0
                  34              3300000         2.9037736065358675E-02         1.0000000000000000E+03         2.1310000000000344E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -15                    0                   14                   30                   -8                    0
                  35              3400000         2.9319466699459520E-02         1.0000000000000000E+03         4.4859999999999314E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -17                    0                   15                   33                   -8                    0
                  36              3500000         4.9197221738473192E-02         1.0000000000000000E+03         3.4569999999999350E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                    0                   19                   36                  -10                    0
                  37              3600000         6.7173728679771533E-02         1.0000000000000000E+03         3.4569999999999137E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -20                    0                   23                   40                  -12                    0
                  38              3700000         6.9158317391064081E-02         1.0000000000000000E+03         3.4570000000000354E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -21                    0                   25                   42                  -13                    0
                  39              3800000         7.6963409326405566E-02         1.0000000000000000E+03         3.4570000000000372E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -23                    0                   29                   46                  -15                    0
                  40              3900000         8.1355761916558605E-02         1.0000000000000000E+03         3.1515000000000488E+00                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -24                    0                   31                   48                  -16                    0
                  41              4000000         8.2287528811524971E-02         1.0000000000000000E+03         3.4569999999998924E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -25                    0                   33                   50                  -17                    0
                  42              4100000         1.2292999470043239E-01         1.0000000000000000E+03         3.4569999999998764E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                   37                   54                  -19                    0
                  43              4200000         1.2513397537972501E-01         1.0000000000000000E+03         3.4569999999998764E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                   37                   54                  -19                    0
                  44              4300000         1.2689857158390150E-01         1.0000000000000000E+03         3.1514999999998872E+00                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -28                    0                   39                   56                  -20                    0
                  45              4400000         1.2809146346867592E-01         1.0000000000000000E+03         1.8254999999994834E+00                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -28                    0                   40                   56                  -21                    0
                  46              4500000         1.3438236815631860E-01         1.0000000000000000E+03         3.1514999999993933E+00                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -30                    0                   43                   60                  -22                    0
                  47              4600000         1.6083502116079290E-01         1.0000000000000000E+03         3.1514999999994004E+00                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -32                    0                   47                   64                  -24                    0
                  48              4700000         1.6296611898241564E-01         1.0000000000000000E+03         4.1304999999993166E+00                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -34                    0                   49                   67                  -25                    0
                  49              4800000         1.6400296925056285E-01         1.0000000000000000E+03         4.4569999999993186E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -35                    0                   51                   69                  -26                    0
                  50              4900000         1.7694794732755242E-01         1.0000000000000000E+03         4.4569999999993009E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                   55                   73                  -28                    0
                  51              5000000         1.7997178798304966E-01         1.0000000000000000E+03         3.4569999999993071E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                   57                   74                  -29                    0
                  52              5100000         1.9750204663234205E-01         1.0000000000000000E+03         2.9054999999993258E+00                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                   60                   78                  -31                    0
                  53              5200000         2.0291374288744329E-01         1.0000000000000000E+03         3.4569999999993701E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                   63                   80                  -32                    0
                  54              5300000         2.4111376202219137E-01         1.0000000000000000E+03         3.4569999999994536E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -43                    0                   69                   86                  -35                    0
                  55              5400000         2.6376410816220353E-01         1.0000000000000000E+03         4.4859999999994429E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                   71                   89                  -36                    0
