               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         5.9307486817958234E-03         1.0000000000000000E+03         1.4052999999990726E+01                   0                    2                    0                    0                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                  -19                   19                   73                    9                    0
                   3               200000         1.4794536384036079E-02         1.0000000000000000E+03         1.6624999999978076E+01                   0                    0                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -67                  -40                   37                  134                   21                    0
                   4               300000         2.0890620613952290E-02         1.0000000000000000E+03         1.1309999999973563E+01                   0                    1                    1                    1                    0                    0                    1                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -96                  -59                   58                  190                   29                    0
                   5               400000         2.7957404335101039E-02         1.0000000000000000E+03         1.4013999999968789E+01                   0                    0                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -140                  -86                   93                  280                   38                    0
                   6               500000         3.5467647595012343E-02         1.0000000000000000E+03         1.5280999999959072E+01                   0                    2                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -176                 -108                  119                  351                   48                    0
                   7               600000         4.2244058150625971E-02         1.0000000000000000E+03         1.7018999999951834E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -209                 -132                  136                  417                   64                    0
                   8               700000         4.8518638027409550E-02         1.0000000000000000E+03         1.9008999999946070E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -246                 -154                  164                  491                   72                    0
                   9               800000         5.7523341549638694E-02         1.0000000000000000E+03         1.6583999999941717E+01                   0                    0                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -285                 -179                  195                  570                   81                    0
                  10               900000         6.2238202108887523E-02         1.0000000000000000E+03         1.5239999999931459E+01                   0                    2                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -313                 -198                  213                  625                   91                    0
                  11              1000000         6.7272504217271517E-02         1.0000000000000000E+03         1.6583999999912059E+01                   0                    0                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -339                 -214                  233                  678                   97                    0
                  12              1100000         7.2248576560406855E-02         1.0000000000000000E+03         1.5298999999908943E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -375                 -238                  259                  749                  107                    1
                  13              1200000         7.7969909830742187E-02         1.0000000000000000E+03         1.4070999999903483E+01                   0                    0                    0                    1                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -407                 -257                  285                  813                  113                    1
                  14              1300000         8.4806120774240670E-02         1.0000000000000000E+03         1.5324999999898093E+01                   0                    1                    0                    1                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -445                 -281                  312                  888                  124                    1
                  15              1400000         9.2295114540737230E-02         1.0000000000000000E+03         1.7782999999886670E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -481                 -306                  333                  961                  138                    1
