               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.5368020457463596E-06         1.1000000000000000E+03         3.3127999999998586E+01                   8                    1                    2                    0                    6                    1                    0                    0                    0                    0                    1                    0                    0                    0                   13                    0                    0                    1                    0                    4                    0                    0                    0                    3                    0                    0                  -31                    0                    4                   52                   -5                    0
                   3               200000         1.8829797681628024E-06         1.1000000000000000E+03         6.5385000000003103E+01                   8                    1                    4                    0                    7                    1                    0                    0                    0                    0                    0                    0                    0                    0                   25                    0                    0                    1                    0                    6                    0                    0                    0                    6                    0                    0                  -49                    0                    5                   84                   -7                    0
                   4               300000         2.1635645990234526E-06         1.1000000000000000E+03         7.9805000000006373E+01                   8                    1                    7                    0                    5                    1                    0                    0                    0                    0                    0                    0                    0                    0                   32                    0                    0                    0                    0                    9                    0                    0                    0                    8                    0                    0                  -60                    0                    5                  104                  -10                    0
                   5               400000         2.4930754316996639E-06         1.1000000000000000E+03         1.0806800000000626E+02                   8                    1                    3                    0                    3                    1                    0                    0                    0                    0                    0                    0                    0                    0                   39                    0                    0                    1                    0                    9                    0                    0                    0                    8                    0                    0                  -68                    0                    5                  120                   -6                    0
                   6               500000         2.8917320357535278E-06         1.1000000000000000E+03         1.0925300000000630E+02                   8                    1                    6                    0                    2                    1                    0                    0                    0                    0                    0                    0                    0                    0                   38                    0                    0                    0                    0                   13                    0                    0                    0                   13                    0                    0                  -75                    0                    5                  129                   -9                    0
                   7               600000         3.2680607366702178E-06         1.1000000000000000E+03         1.1411000000000634E+02                   8                    1                    7                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                   40                    0                    0                    1                    0                   14                    0                    0                    0                   14                    0                    0                  -80                    0                    5                  136                  -10                    0
                   8               700000         3.6524304919306962E-06         1.1000000000000000E+03         1.2373000000001636E+02                   8                    1                    4                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                   43                    0                    0                    0                    0                   24                    0                    0                    0                    8                    0                    0                  -86                    0                    5                  143                   -7                    0
                   9               800000         4.3905163815900929E-06         1.1000000000000000E+03         1.3444200000004679E+02                   8                    1                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   48                    0                    0                    1                    0                   20                    0                    0                    0                    6                    0                    0                  -86                    0                    5                  148                   -6                    0
                  10               900000         4.7634373341369035E-06         1.1000000000000000E+03         1.3490500000004704E+02                   8                    1                    4                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   48                    0                    0                    1                    0                   17                    0                    0                    0                    9                    0                    0                  -86                    0                    5                  149                   -7                    0
                  11              1000000         5.1726674014087131E-06         1.1000000000000000E+03         1.3592400000004957E+02                   8                    1                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   46                    0                    0                    1                    0                   21                    0                    0                    0                   10                    0                    0                  -89                    0                    5                  151                   -6                    0
                  12              1100000         6.8608054765819341E-06         1.1000000000000000E+03         1.4268550000006417E+02                   9                    0                    2                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   49                    0                    0                    0                    0                   18                    0                    0                    0                   10                    0                    0                  -89                    0                    6                  154                   -5                    0
