               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         7.1096206466877206E-04         1.0000000000000000E+03         1.7726999999980897E+01                   0                    2                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                  -43                  -21                   25                   85                    8                    0
                   3               200000         1.2273355385822040E-03         1.0000000000000000E+03         1.6565999999961470E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -65                  -38                   36                  129                   20                    0
                   4               300000         1.8048120947593246E-03         1.0000000000000000E+03         1.2504999999957427E+01                   0                    2                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -96                  -60                   58                  190                   29                    1
                   5               400000         2.4401566855534284E-03         1.0000000000000000E+03         2.1495999999938029E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                 -128                  -78                   79                  254                   38                    1
                   6               500000         3.2227923140169842E-03         1.0000000000000000E+03         1.5221999999934070E+01                   0                    4                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -162                 -102                  103                  321                   50                    1
                   7               600000         3.7747673333272938E-03         1.0000000000000000E+03         1.2677999999919122E+01                   0                    1                    0                    2                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -196                 -128                  121                  390                   65                    1
                   8               700000         4.2691139676596049E-03         1.0000000000000000E+03         1.4026999999916306E+01                   0                    1                    0                    0                    0                    0                    2                    0                    1                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -229                 -150                  142                  455                   77                    2
                   9               800000         4.8402082786660498E-03         1.0000000000000000E+03         2.6570999999893829E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                 -260                 -169                  158                  517                   89                    2
                  10               900000         5.3067854978065881E-03         1.0000000000000000E+03         1.8938999999868301E+01                   0                    2                    0                    0                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                 -289                 -190                  179                  575                   99                    2
