               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         8.2043128358928687E-04         1.0000000000000000E+03         5.8327000000013754E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                    0                    0                  -28                   -1                    2                   55                    0                    0
                   3               200000         1.3305111151020192E-03         1.0000000000000000E+03         7.8237000000011150E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    3                   23                    0                    0                    0                  -37                   -1                    2                   72                    0                    0
                   4               300000         1.3823200385326422E-03         1.0000000000000000E+03         8.5033000000011128E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   27                    0                    0                    0                  -39                   -1                    2                   77                    0                    0
                   5               400000         1.6020966614648940E-03         1.0000000000000000E+03         9.2942000000011049E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   30                    0                    0                    0                  -42                   -1                    2                   83                    0                    0
                   6               500000         2.0167774733879109E-03         1.0000000000000000E+03         1.0108300000001105E+02                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   33                    0                    0                    0                  -46                   -1                    2                   90                    0                    0
                   7               600000         2.2680504668545431E-03         1.0000000000000000E+03         1.0743300000001103E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   35                    0                    0                    0                  -48                   -1                    2                   95                    0                    0
                   8               700000         2.4105108159352484E-03         1.0000000000000000E+03         1.1218200000001103E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   37                    0                    0                    0                  -50                   -1                    2                   99                    0                    0
                   9               800000         2.5563584531848853E-03         1.0000000000000000E+03         1.1471800000001102E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   38                    0                    0                    0                  -51                   -1                    2                  101                    0                    0
                  10               900000         2.5615388172668414E-03         1.0000000000000000E+03         1.1476200000001103E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   38                    0                    0                    0                  -51                   -1                    2                  101                    0                    0
                  11              1000000         2.5686922254508234E-03         1.0000000000000000E+03         1.1746200000001099E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   39                    0                    0                    0                  -52                   -1                    2                  103                    0                    0
                  12              1100000         2.9412831982307988E-03         1.0000000000000000E+03         1.2214000000001100E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   41                    0                    0                    0                  -54                   -1                    2                  107                    0                    0
                  13              1200000         2.9534427175492931E-03         1.0000000000000000E+03         1.2251200000001096E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   41                    0                    0                    0                  -54                   -1                    2                  107                    0                    0
                  14              1300000         2.9646232219462214E-03         1.0000000000000000E+03         1.2230400000001097E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   41                    0                    0                    0                  -54                   -1                    2                  107                    0                    0
                  15              1400000         2.9706562400102928E-03         1.0000000000000000E+03         1.2232600000001098E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   41                    0                    0                    0                  -54                   -1                    2                  107                    0                    0
                  16              1500000         3.3792967338218396E-03         1.0000000000000000E+03         1.2548500000001097E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    4                   41                    0                    0                    0                  -56                   -1                    2                  110                    0                    0
