               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                  18               136000         2.9392219852734279E-06         1.0000000000000000E+03        -5.7958999999999982E+01                   0                    1                   39                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -22                    0                    0                    1                    0
                  19               144000         3.0157039242041468E-06         1.0000000000000000E+03        -6.1335999999999977E+01                   0                    1                   41                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -23                    0                    0                    1                    0
                  20               152000         3.0809822763822498E-06         1.0000000000000000E+03        -6.1385999999999974E+01                   0                    1                   41                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -23                    0                    0                    1                    0
                  21               160000         3.1420977591507350E-06         1.0000000000000000E+03        -6.0563999999999972E+01                   0                    1                   41                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -23                    0                    0                    1                    0
                  22               168000         3.1969379914428463E-06         1.0000000000000000E+03        -6.0110999999999976E+01                   0                    1                   41                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -23                    0                    0                    1                    0
                  23               176000         3.2668952241230159E-06         1.0000000000000000E+03        -6.3474999999997635E+01                   0                    1                   43                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -24                    0                    0                    1                    0
                  24               184000         3.3274040871765418E-06         1.0000000000000000E+03        -6.3175999999993984E+01                   0                    1                   43                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -24                    0                    0                    1                    0
                  25               192000         3.3802854317581282E-06         1.0000000000000000E+03        -6.6359999999975699E+01                   0                    1                   45                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -25                    0                    0                    1                    0
                  26               200000         3.4332124254709407E-06         1.0000000000000000E+03        -6.5944999999917130E+01                   0                    1                   45                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -25                    0                    0                    1                    0
                  27               208000         3.4965661495965535E-06         1.0000000000000000E+03        -6.5934999999854654E+01                   0                    1                   45                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -25                    0                    0                    1                    0
                  28               216000         3.5584978712315097E-06         1.0000000000000000E+03        -6.5900999999798472E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  29               224000         3.6017873519030010E-06         1.0000000000000000E+03        -6.5879999999706044E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  30               232000         3.6484357384480062E-06         1.0000000000000000E+03        -6.5945999999643448E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  31               240000         3.6908830339149089E-06         1.0000000000000000E+03        -6.5726999999564640E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  32               248000         3.7377391782847456E-06         1.0000000000000000E+03        -6.5825999999503921E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  33               256000         3.7881528306737455E-06         1.0000000000000000E+03        -6.5867999999463535E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  34               264000         3.8366383414816872E-06         1.0000000000000000E+03        -6.5741999999413466E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  35               272000         3.8784651146964801E-06         1.0000000000000000E+03        -6.6182999999347842E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  36               280000         3.9252116008483618E-06         1.0000000000000000E+03        -6.5525999999291187E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  37               288000         3.9745904096718863E-06         1.0000000000000000E+03        -6.6242999999235124E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  38               296000         4.0175473689335556E-06         1.0000000000000000E+03        -6.5774999999159547E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  39               304000         4.0570446820591792E-06         1.0000000000000000E+03        -6.5603999999087591E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -25                    0                    0                    1                    0
                  40               312000         4.1094259145433316E-06         1.0000000000000000E+03        -7.0701999999064057E+01                   0                    1                   49                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -27                    0                    0                    1                    0
                  41               320000         4.1555389161477475E-06         1.0000000000000000E+03        -7.0832999999064015E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  42               328000         4.1996401500522142E-06         1.0000000000000000E+03        -7.1141999999064041E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  43               336000         4.2441749529029258E-06         1.0000000000000000E+03        -7.0598999999064006E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  44               344000         4.2869427061214206E-06         1.0000000000000000E+03        -7.1381999999063993E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  45               352000         4.3280737255732545E-06         1.0000000000000000E+03        -7.1036999999064008E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  46               360000         4.3697994768700251E-06         1.0000000000000000E+03        -7.0865999999064002E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  47               368000         4.4140193331377963E-06         1.0000000000000000E+03        -7.0853999999064030E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  48               376000         4.4601503300460821E-06         1.0000000000000000E+03        -7.1063999999064094E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  49               384000         4.5069537191849104E-06         1.0000000000000000E+03        -7.1195999999064043E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  50               392000         4.5493468235633742E-06         1.0000000000000000E+03        -7.0886999999064017E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  51               400000         4.5927694980477790E-06         1.0000000000000000E+03        -7.1348999999064006E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  52               408000         4.6368220901301133E-06         1.0000000000000000E+03        -7.0727999999063982E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -27                    0                    0                    1                    0
                  53               416000         4.6739216357813888E-06         1.0000000000000000E+03        -7.3388999999064012E+01                   0                    0                   50                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -28                    0                    0                    1                    0
                  54               424000         4.7138447711091050E-06         1.0000000000000000E+03        -7.3523999999064060E+01                   0                    0                   50                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -28                    0                    0                    1                    0
                  55               432000         4.7548831027647419E-06         1.0000000000000000E+03        -7.3457999999064086E+01                   0                    0                   50                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -28                    0                    0                    1                    0
                  56               440000         4.7936082861448129E-06         1.0000000000000000E+03        -7.3598999999064077E+01                   0                    0                   50                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -28                    0                    0                    1                    0
                  57               448000         4.8305142499804907E-06         1.0000000000000000E+03        -7.6307999999064165E+01                   0                    0                   52                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -29                    0                    0                    1                    0
                  58               456000         4.8689082219639025E-06         1.0000000000000000E+03        -7.8971999999064124E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -30                    0                    0                    1                    0
                  59               464000         4.9073376410837454E-06         1.0000000000000000E+03        -7.8755999999064159E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -30                    0                    0                    1                    0
                  60               472000         4.9448093425113172E-06         1.0000000000000000E+03        -7.8602999999064195E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -30                    0                    0                    1                    0
                  61               480000         4.9862043101590664E-06         1.0000000000000000E+03        -8.1374999999064158E+01                   0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -31                    0                    0                    1                    0
                  62               488000         5.0244331072411829E-06         1.0000000000000000E+03        -8.1221999999064195E+01                   0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -31                    0                    0                    1                    0
                  63               496000         5.0598863965792120E-06         1.0000000000000000E+03        -8.3432999999064208E+01                   0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -32                    0                    0                    1                    0
                  64               504000         5.0962508473700407E-06         1.0000000000000000E+03        -8.3960999999064171E+01                   0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -32                    0                    0                    1                    0
                  65               512000         5.1315937727714674E-06         1.0000000000000000E+03        -8.3597999999064314E+01                   0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -32                    0                    0                    1                    0
                  66               520000         5.1672049195458374E-06         1.0000000000000000E+03        -8.3846999999064266E+01                   0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -32                    0                    0                    1                    0
                  67               528000         5.2010614744755555E-06         1.0000000000000000E+03        -8.6333999999064318E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  68               536000         5.2352422729991417E-06         1.0000000000000000E+03        -8.6195999999064298E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  69               544000         5.2708306739454203E-06         1.0000000000000000E+03        -8.6144999999064268E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  70               552000         5.3052338117475392E-06         1.0000000000000000E+03        -8.6012999999064320E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  71               560000         5.3419539503032885E-06         1.0000000000000000E+03        -8.6189999999064227E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  72               568000         5.3774366722568674E-06         1.0000000000000000E+03        -8.6315999999064275E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  73               576000         5.4124587161605331E-06         1.0000000000000000E+03        -8.5841999999064313E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  74               584000         5.4479005900858771E-06         1.0000000000000000E+03        -8.6267999999064344E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  75               592000         5.4831061291747503E-06         1.0000000000000000E+03        -8.6237999999064328E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  76               600000         5.5188950430587906E-06         1.0000000000000000E+03        -8.6585999999064242E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  77               608000         5.5548482177735347E-06         1.0000000000000000E+03        -8.6489999999064253E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  78               616000         5.5926284656288913E-06         1.0000000000000000E+03        -8.6432999999064279E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  79               624000         5.6301862483424876E-06         1.0000000000000000E+03        -8.6189999999064227E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  80               632000         5.6682629183017910E-06         1.0000000000000000E+03        -8.6513999999064197E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  81               640000         5.7062471204652823E-06         1.0000000000000000E+03        -8.6348999999064262E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  82               648000         5.7424299418407238E-06         1.0000000000000000E+03        -8.6144999999064268E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  83               656000         5.7767706116118624E-06         1.0000000000000000E+03        -8.6336999999064290E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  84               664000         5.8123865587036957E-06         1.0000000000000000E+03        -8.5754999999064324E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  85               672000         5.8459705470590844E-06         1.0000000000000000E+03        -8.6030999999064363E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
                  86               680000         5.8828171342743594E-06         1.0000000000000000E+03        -8.6503999999064277E+01                   0                    1                   61                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -1                  -33                    0                    0                    1                    0
                  87               688000         5.9290783228460246E-06         1.0000000000000000E+03        -8.6123999999064253E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -33                    0                    0                    1                    0
