               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.5709477293351594E-07         1.1000000000000000E+03        -2.3589999999999208E+01                   6                    2                    6                    0                    1                    1                    0                    0                    0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    4                    7                  -14                    0
                   3               200000         1.3530399142028616E-06         1.1000000000000000E+03        -2.9958999999997040E+01                   8                    1                    5                    0                    2                    0                    0                    0                    0                    0                   17                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                   11                    8                  -20                    1
                   4               300000         2.7252548764367943E-06         1.1000000000000000E+03        -5.3018999999988722E+01                   8                    1                   14                    0                    2                    0                    0                    0                    0                    0                   21                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                   15                    8                  -33                    1
                   5               400000         3.9450906335881440E-06         1.1000000000000000E+03        -5.6030999999988360E+01                   4                    5                   10                    0                    3                    2                    0                    0                    0                    0                   25                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -6                    0                   23                    8                  -37                    1
                   6               500000         4.2885061481694959E-06         1.1000000000000000E+03        -7.6014000000018584E+01                   8                    1                   19                    0                    2                    0                    0                    0                    0                    0                   30                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                   27                    9                  -49                    2
                   7               600000         7.5008454054089158E-06         1.1000000000000000E+03        -1.1422700000001964E+02                   8                    1                   28                    0                    1                    0                    0                    0                    0                    0                   43                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -6                    0                   41                    9                  -72                    2
                   8               700000         9.2197045009445635E-06         1.1000000000000000E+03        -1.2817200000002987E+02                   6                    3                   31                    0                    1                    0                    0                    0                    0                    0                   47                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -6                    0                   47                    9                  -81                    2
                   9               800000         1.0320578927673103E-05         1.1000000000000000E+03        -1.3177550000006934E+02                   7                    3                   29                    0                    4                    0                    0                    0                    0                    0                   49                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -7                    0                   49                    9                  -82                    2
                  10               900000         1.0963302728648376E-05         1.1000000000000000E+03        -1.2435350000010756E+02                   7                    3                   26                    0                    3                    0                    0                    0                    0                    0                   49                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -7                    0                   51                    9                  -80                    2
