               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.0726650299378666E-06         1.0000000000000000E+03        -7.9825000000004337E+01                   8                    1                   29                    0                   13                    0                    0                    0                    0                    0                   12                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -6                    0                    2                    5                  -38                    0
                   3               200000         3.5779781495746688E-06         1.0000000000000000E+03        -1.3671100000000388E+02                   8                    1                   48                    0                   13                    0                    0                    0                    0                    0                   24                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -6                    0                    8                    5                  -69                    0
                   4               300000         6.4846106579889649E-06         1.0000000000000000E+03        -1.5723600000000386E+02                   8                    1                   53                    0                   13                    0                    0                    0                    0                    0                   30                    0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -6                    0                   13                    5                  -80                    0
                   5               400000         9.5095782531361955E-06         1.0000000000000000E+03        -1.5243500000000387E+02                   8                    1                   51                    0                   13                    0                    0                    0                    0                    0                   30                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -6                    0                   14                    5                  -78                    0
                   6               500000         1.2641671751855843E-05         1.0000000000000000E+03        -1.5639800000000386E+02                   8                    1                   52                    0                   13                    0                    0                    0                    0                    0                   31                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -6                    0                   16                    5                  -80                    0
                   7               600000         1.5515900377132477E-05         1.0000000000000000E+03        -1.5992200000000389E+02                   8                    1                   53                    0                   13                    0                    0                    0                    0                    0                   32                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -6                    0                   18                    5                  -82                    0
                   8               700000         1.8331449613736851E-05         1.0000000000000000E+03        -1.5896000000000396E+02                   8                    1                   52                    0                   13                    0                    0                    0                    0                    0                   33                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -6                    0                   20                    5                  -82                    0
                   9               800000         2.0054158113260855E-05         1.0000000000000000E+03        -1.5357700000000386E+02                   8                    1                   48                    0                   13                    1                    0                    0                    0                    0                   35                    0                    0                    6                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                   22                    5                  -80                    0
                  10               900000         2.0261371876758552E-05         1.0000000000000000E+03        -1.6215700000000388E+02                   8                    1                   52                    0                   13                    1                    0                    0                    0                    0                   35                    0                    0                    6                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                   22                    5                  -84                    0
                  11              1000000         2.0467878993104359E-05         1.0000000000000000E+03        -1.5806900000000385E+02                   8                    1                   50                    0                   13                    1                    0                    0                    0                    0                   35                    0                    0                    6                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                   22                    5                  -82                    0
                  12              1100000         2.0871549111947661E-05         1.0000000000000000E+03        -1.6649900000000389E+02                   8                    1                   54                    0                   13                    1                    0                    0                    0                    0                   35                    0                    0                    5                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                   23                    5                  -86                    0
                  13              1200000         2.1269718769105069E-05         1.0000000000000000E+03        -1.6238900000000388E+02                   8                    1                   52                    0                   13                    1                    0                    0                    0                    0                   35                    0                    0                    5                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                   23                    5                  -84                    0
                  14              1300000         2.1671791088210282E-05         1.0000000000000000E+03        -1.6649900000000389E+02                   8                    1                   54                    0                   13                    1                    0                    0                    0                    0                   35                    0                    0                    5                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                   23                    5                  -86                    0
                  15              1400000         4.8776852998816968E-05         1.0000000000000000E+03        -1.6208050000000395E+02                   9                    0                   50                    0                   11                    0                    0                    0                    0                    0                   39                    0                    0                    2                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -6                    0                   30                    6                  -86                    0
                  16              1500000         5.8144835000524552E-05         1.0000000000000000E+03        -1.6917250000000399E+02                   9                    0                   52                    0                   11                    0                    0                    0                    0                    0                   41                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -6                    0                   34                    6                  -90                    0
                  17              1600000         6.6807375569074225E-05         1.0000000000000000E+03        -1.6692350000000397E+02                   9                    0                   51                    0                   11                    0                    0                    0                    0                    0                   41                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -6                    0                   34                    6                  -89                    0
                  18              1700000         7.6304419762523833E-05         1.0000000000000000E+03        -1.7303650000000400E+02                   9                    0                   53                    0                   11                    0                    0                    0                    0                    0                   42                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -6                    0                   35                    6                  -92                    0
                  19              1800000         8.5400079886091979E-05         1.0000000000000000E+03        -1.7098150000000399E+02                   9                    0                   52                    0                   11                    0                    0                    0                    0                    0                   42                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -6                    0                   35                    6                  -91                    0
                  20              1900000         8.8429400693807104E-05         1.0000000000000000E+03        -1.7398900000000401E+02                   8                    1                   53                    0                   11                    0                    0                    0                    0                    0                   42                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -6                    0                   36                    6                  -93                    0
                  21              2000000         8.9165342754366628E-05         1.0000000000000000E+03        -1.6478300000000397E+02                   8                    1                   49                    0                   11                    0                    0                    0                    0                    0                   42                    0                    0                    0                    1                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                   -7                    0                   36                    7                  -89                    0
                  22              2100000         8.9772295841268442E-05         1.0000000000000000E+03        -1.7363400000000402E+02                   8                    1                   53                    0                   11                    0                    0                    0                    0                    0                   42                    0                    0                    0                    1                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                   -7                    0                   36                    7                  -93                    0
                  23              2200000         9.0374607141103667E-05         1.0000000000000000E+03        -1.7347500000000403E+02                   8                    1                   53                    0                   11                    0                    0                    0                    0                    0                   42                    0                    0                    0                    1                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                   -7                    0                   36                    7                  -93                    0
                  24              2300000         9.0975523962358055E-05         1.0000000000000000E+03        -1.7075000000000401E+02                   8                    1                   52                    0                   10                    0                    0                    0                    0                    0                   42                    0                    0                    0                    1                    0                    0                    0                    1                    0                    0                    0                    0                    0                    1                    0                   -7                    0                   36                    7                  -92                    0
                  25              2400000         9.1579276573742842E-05         1.0000000000000000E+03        -1.7370200000000401E+02                   8                    1                   53                    0                   11                    0                    0                    0                    0                    0                   42                    0                    0                    0                    1                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                   -7                    0                   36                    7                  -93                    0
                  26              2500000         9.2185041385988006E-05         1.0000000000000000E+03        -1.7570400000000402E+02                   8                    1                   54                    0                   11                    0                    0                    0                    0                    0                   42                    0                    0                    0                    1                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                   -7                    0                   36                    7                  -94                    0
