               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         8.4665950826055413E-05         1.0000000000000000E+03         6.9030000000014109E+00                   0                    1                    0                    5                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -38                  -31                    4                   74                   25                    1
                   3               200000         1.2795249144918142E-04         1.0000000000000000E+03        -4.2399999999985294E+00                   0                    0                    0                   11                    0                    0                    2                    0                    1                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -55                  -50                    7                  108                   39                    1
                   4               300000         1.6625922799463108E-04         1.0000000000000000E+03        -1.4529999999994185E+00                   0                    1                    0                   11                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -73                  -68                    8                  142                   56                    3
                   5               400000         1.8981237663070693E-04         1.0000000000000000E+03        -5.4440000000625899E+00                   0                    3                    0                   13                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -88                  -84                   10                  169                   69                    5
                   6               500000         2.5572479327995272E-04         1.0000000000000000E+03         1.1812999999936283E+01                   0                    1                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -115                 -104                   15                  222                   91                    7
                   7               600000         3.3225306300862422E-04         1.0000000000000000E+03        -3.7280000000576465E+00                   0                    3                    0                   12                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -142                 -133                   22                  273                  110                    9
                   8               700000         3.8029558054418743E-04         1.0000000000000000E+03         8.7329999999480883E+00                   0                    2                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -167                 -153                   27                  322                  131                   11
                   9               800000         4.4195444109949308E-04         1.0000000000000000E+03         3.8889999999460092E+00                   0                    1                    0                    9                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -196                 -183                   31                  378                  156                   13
                  10               900000         5.0421599845312511E-04         1.0000000000000000E+03         1.0429999999465731E+00                   0                    0                    0                   11                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -220                 -206                   37                  425                  174                   15
                  11              1000000         5.2816946819825349E-04         1.0000000000000000E+03        -1.9450000000556902E+00                   0                    5                    0                   11                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -231                 -217                   37                  444                  185                   15
                  12              1100000         5.5003185623615704E-04         1.0000000000000000E+03         2.0059999999484690E+00                   0                    1                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -241                 -225                   41                  465                  191                   16
                  13              1200000         5.7765504665116692E-04         1.0000000000000000E+03         6.4559999999490625E+00                   0                    1                    0                    7                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -250                 -232                   43                  482                  198                   17
                  14              1300000         6.0900912202148350E-04         1.0000000000000000E+03         3.2589999999540460E+00                   0                    3                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -264                 -245                   48                  507                  206                   19
                  15              1400000         6.7423053144981910E-04         1.0000000000000000E+03        -2.3600000000349071E+00                   0                    5                    0                   11                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -290                 -273                   49                  556                  232                   21
                  16              1500000         7.0449925244973400E-04         1.0000000000000000E+03        -7.5250000000328159E+00                   0                    1                    0                   14                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -304                 -288                   52                  586                  243                   21
                  17              1600000         7.4064928364943956E-04         1.0000000000000000E+03        -8.1870000000376049E+00                   0                    3                    0                   13                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -322                 -304                   56                  620                  257                   22
                  18              1700000         7.6342725026609887E-04         1.0000000000000000E+03         1.0252999999964805E+01                   0                    2                    0                    3                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -338                 -315                   56                  651                  273                   24
                  19              1800000         8.4013001546282885E-04         1.0000000000000000E+03        -1.9700000002337034E-01                   0                    2                    0                   12                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -358                 -337                   61                  689                  288                   25
                  20              1900000         8.6828139000379851E-04         1.0000000000000000E+03        -8.2290000000324230E+00                   0                    3                    0                   17                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -369                 -351                   61                  711                  299                   25
                  21              2000000         8.7833956988669264E-04         1.0000000000000000E+03         1.3539999999079619E+00                   0                    1                    0                   11                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -373                 -352                   61                  720                  303                   25
                  22              2100000         9.0795495319007081E-04         1.0000000000000000E+03        -5.7350000000882044E+00                   0                    3                    0                   15                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -385                 -368                   62                  738                  314                   30
                  23              2200000         9.1785291317303494E-04         1.0000000000000000E+03        -7.8500000001173147E+00                   0                    1                    0                   18                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -389                 -373                   63                  747                  317                   30
                  24              2300000         9.3281392323493945E-04         1.0000000000000000E+03        -3.8100000012614160E-01                   0                    1                    0                   12                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -397                 -379                   64                  760                  324                   33
                  25              2400000         9.9399172566282156E-04         1.0000000000000000E+03         9.2869999998811075E+00                   0                    1                    0                    8                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    1                    0                 -422                 -398                   68                  810                  343                   33
                  26              2500000         1.0384392091768214E-03         1.0000000000000000E+03        -1.8750000001137430E+00                   0                    1                    0                   13                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -441                 -419                   74                  847                  358                   34
                  27              2600000         1.1312131937150978E-03         1.0000000000000000E+03         1.8199999998895493E+00                   0                    1                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -473                 -449                   77                  909                  387                   36
                  28              2700000         1.2316481298373146E-03         1.0000000000000000E+03         6.0349999998905153E+00                   0                    3                    0                    8                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -508                 -481                   83                  974                  415                   40
                  29              2800000         1.3512899238831105E-03         1.0000000000000000E+03         2.2519999998911628E+00                   0                    3                    0                    9                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -553                 -527                   88                 1060                  456                   44
                  30              2900000         1.4835490834085449E-03         1.0000000000000000E+03         8.7099999998934639E+00                   0                    0                    0                    7                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -597                 -568                   97                 1144                  491                   50
                  31              3000000         1.6315405749137253E-03         1.0000000000000000E+03         4.8169999998931390E+00                   0                    2                    0                    2                    0                    0                    4                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                 -648                 -617                  107                 1235                  531                   59
                  32              3100000         1.7420176620532154E-03         1.0000000000000000E+03         4.9709999998934418E+00                   0                    1                    0                    8                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -693                 -664                  113                 1321                  571                   64
                  33              3200000         1.8771678900481371E-03         1.0000000000000000E+03         6.3499999989196032E-01                   0                    4                    0                    7                    0                    0                    3                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -739                 -707                  122                 1408                  607                   68
                  34              3300000         1.9642392998201297E-03         1.0000000000000000E+03         2.4339999998870878E+00                   0                    0                    0                    8                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -776                 -745                  127                 1479                  640                   73
                  35              3400000         2.1047904509135088E-03         1.0000000000000000E+03         4.6639999998832620E+00                   0                    1                    1                    8                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -830                 -795                  140                 1578                  681                   80
                  36              3500000         2.1782738627180794E-03         1.0000000000000000E+03         2.3949999998730656E+00                   0                    2                    0                    8                    0                    0                    1                    1                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -859                 -822                  150                 1631                  700                   85
                  37              3600000         2.2527352694299962E-03         1.0000000000000000E+03        -1.6050000001260529E+00                   0                    1                    0                   14                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -898                 -863                  158                 1703                  731                   92
                  38              3700000         2.3103808180116609E-03         1.0000000000000000E+03         1.3877999999874039E+01                   0                    2                    0                    3                    0                    0                    1                    1                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                 -926                 -883                  162                 1756                  753                   94
                  39              3800000         2.4257427755689687E-03         1.0000000000000000E+03         3.8159999998722420E+00                   0                    1                    0                    9                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -967                 -926                  174                 1833                  784                  100
                  40              3900000         2.5486455052026757E-03         1.0000000000000000E+03         7.5239999998737019E+00                   0                    0                    0                    8                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1010                 -967                  180                 1916                  821                  104
                  41              4000000         2.6563085232906175E-03         1.0000000000000000E+03         6.1809999998721441E+00                   0                    0                    0                    9                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1056                -1011                  190                 2003                  857                  109
                  42              4100000         2.7522819387709508E-03         1.0000000000000000E+03         3.6509999998693754E+00                   0                    2                    0                    8                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1101                -1051                  203                 2089                  889                  112
                  43              4200000         2.8602081217206548E-03         1.0000000000000000E+03        -9.4590000001314252E+00                   0                    2                    0                   16                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1140                -1092                  210                 2165                  921                  114
                  44              4300000         2.9359469309788379E-03         1.0000000000000000E+03         3.8409999998683926E+00                   0                    0                    0                    7                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1173                -1120                  217                 2226                  947                  120
                  45              4400000         3.0305170383481848E-03         1.0000000000000000E+03         1.0739999998672265E+00                   0                    0                    0                   13                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1224                -1168                  230                 2325                  985                  123
                  46              4500000         3.1385834827873074E-03         1.0000000000000000E+03        -2.6810000001325682E+00                   0                    0                    0                   14                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1270                -1216                  233                 2412                 1028                  128
                  47              4600000         3.2306074196074433E-03         1.0000000000000000E+03        -3.0300000013371076E-01                   0                    2                    0                   13                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1304                -1246                  242                 2476                 1053                  131
                  48              4700000         3.2930740781131674E-03         1.0000000000000000E+03        -1.6200000001525088E+00                   0                    3                    0                   12                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                -1334                -1275                  248                 2530                 1076                  136
                  49              4800000         3.3869648634508830E-03         1.0000000000000000E+03        -1.1686000000163840E+01                   0                    3                    0                   19                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                -1367                -1312                  254                 2590                 1104                  142
                  50              4900000         3.4687823033472853E-03         1.0000000000000000E+03        -1.5800000001653578E+00                   0                    2                    0                   12                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1406                -1346                  261                 2665                 1136                  146
                  51              5000000         3.5718619038649052E-03         1.0000000000000000E+03         6.7969999998372792E+00                   0                    2                    0                    6                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1446                -1383                  268                 2739                 1170                  152
                  52              5100000         3.6635791220324962E-03         1.0000000000000000E+03        -8.5080000001639515E+00                   0                    2                    0                   17                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1485                -1423                  278                 2815                 1198                  154
                  53              5200000         3.7225087029466265E-03         1.0000000000000000E+03         1.1116999999836070E+01                   0                    3                    0                    7                    0                    1                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                -1512                -1442                  281                 2865                 1219                  157
