               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.7968001557907521E-05         1.0000000000000000E+03        -7.9560000000002358E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                   3                16000         7.3415657504049471E-05         1.0000000000000000E+03        -1.3161000000000234E+01                   0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                    0                    0                    0
                   4                24000         8.6657195183580880E-05         1.0000000000000000E+03        -1.3194000000000235E+01                   0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                    0                    0                    0
                   5                32000         1.0049946522251389E-04         1.0000000000000000E+03        -1.3161000000000234E+01                   0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                    0                    0                    0
                   6                40000         1.1395016991032103E-04         1.0000000000000000E+03        -1.3227000000000237E+01                   0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                    0                    0                    0
                   7                48000         1.2661218271506003E-04         1.0000000000000000E+03        -1.5912000000000239E+01                   0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    0                    0
                   8                56000         1.3671048809743230E-04         1.0000000000000000E+03        -1.8498000000000236E+01                   0                    0                   14                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -7                    0                    0                    0                    0
                   9                64000         1.4568603367750915E-04         1.0000000000000000E+03        -2.3703000000000234E+01                   0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -9                    0                    0                    0                    0
                  10                72000         1.5362898886656071E-04         1.0000000000000000E+03        -2.6256000000000231E+01                   0                    0                   20                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -10                    0                    0                    0                    0
                  11                80000         1.6097955682179975E-04         1.0000000000000000E+03        -2.6322000000000234E+01                   0                    0                   20                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -10                    0                    0                    0                    0
                  12                88000         1.6838285737901893E-04         1.0000000000000000E+03        -2.6289000000000232E+01                   0                    0                   20                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -10                    0                    0                    0                    0
                  13                96000         1.7567508421948160E-04         1.0000000000000000E+03        -2.6322000000000234E+01                   0                    0                   20                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -10                    0                    0                    0                    0
                  14               104000         1.8280133119573483E-04         1.0000000000000000E+03        -2.8908000000000232E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  15               112000         1.8946363312303697E-04         1.0000000000000000E+03        -2.8941000000000233E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  16               120000         1.9633641913661536E-04         1.0000000000000000E+03        -2.8908000000000232E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  17               128000         2.0310075944005105E-04         1.0000000000000000E+03        -3.1560000000000233E+01                   0                    0                   24                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -12                    0                    0                    0                    0
                  18               136000         2.0951490150239801E-04         1.0000000000000000E+03        -3.1560000000000233E+01                   0                    0                   24                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -12                    0                    0                    0                    0
                  19               144000         2.1600572831116413E-04         1.0000000000000000E+03        -3.1461000000000229E+01                   0                    0                   24                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -12                    0                    0                    0                    0
                  20               152000         2.2250197955164325E-04         1.0000000000000000E+03        -3.1659000000000237E+01                   0                    0                   24                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -12                    0                    0                    0                    0
                  21               160000         2.2893012056293465E-04         1.0000000000000000E+03        -3.1527000000000232E+01                   0                    0                   24                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -12                    0                    0                    0                    0
