               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         4.3163047013789773E-05         1.0000000000000000E+03        -1.7299999999999893E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   3                16000         5.1164785794787603E-05         1.0000000000000000E+03        -1.7299999999999938E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   4                24000         5.6314880573049600E-05         1.0000000000000000E+03        -1.7699999999999760E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   5                32000         6.2049546211365026E-05         1.0000000000000000E+03        -1.7299999999999671E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   6                40000         6.8662926866457216E-05         1.0000000000000000E+03        -2.1820000000001034E+00                   0                    3                    1                    0                    0                    0                    0                    0                    1                    0                    1                    0                   -1                   -1                    0                    0                    0                    0
                   7                48000         7.0446745503837803E-05         1.0000000000000000E+03        -2.6580000000013455E+00                   0                    3                    1                    0                    0                    0                    0                    0                    1                    0                    1                    0                   -1                   -1                    0                    0                    0                    0
                   8                56000         9.1757272023571226E-05         1.0000000000000000E+03        -3.5940000000014876E+00                   0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                   -2                    1                    0                    0                    1
                   9                64000         9.8916895688035852E-05         1.0000000000000000E+03        -3.5940000000015027E+00                   0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                   -2                    1                    0                    0                    1
                  10                72000         1.1523474805756351E-04         1.0000000000000000E+03        -3.5940000000015160E+00                   0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                   -2                    1                    0                    0                    1
                  11                80000         1.3687234588790744E-04         1.0000000000000000E+03        -3.8040000000015310E+00                   0                    2                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -3                    2                    1                    0                    2
                  12                88000         1.8081264248192235E-04         1.0000000000000000E+03        -1.3260000000015348E+00                   0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -3                    2                    1                    0                    3
                  13                96000         3.0418833439307041E-04         1.0000000000000000E+03        -1.3260000000015348E+00                   0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -3                    2                    1                    0                    3
                  14               104000         4.2727839917241578E-04         1.0000000000000000E+03        -1.3260000000015348E+00                   0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -3                    2                    1                    0                    3
                  15               112000         5.5147998546791464E-04         1.0000000000000000E+03        -1.3260000000015348E+00                   0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -3                    2                    1                    0                    3
                  16               120000         6.6800153476912665E-04         1.0000000000000000E+03        -3.9450000000015346E+00                   0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -4                    2                    1                    0                    3
                  17               128000         7.0977757576126557E-04         1.0000000000000000E+03        -3.9780000000015350E+00                   0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -4                    2                    1                    0                    3
                  18               136000         7.5205651791927677E-04         1.0000000000000000E+03        -3.9780000000015350E+00                   0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -4                    2                    1                    0                    3
                  19               144000         7.8363005352579621E-04         1.0000000000000000E+03        -6.6300000000015338E+00                   0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -5                    2                    1                    0                    3
                  20               152000         8.0933399060616781E-04         1.0000000000000000E+03        -6.5970000000015343E+00                   0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -5                    2                    1                    0                    3
                  21               160000         8.3461723429900279E-04         1.0000000000000000E+03        -6.6300000000015338E+00                   0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -5                    2                    1                    0                    3
                  22               168000         8.6040001883997948E-04         1.0000000000000000E+03        -6.6300000000015338E+00                   0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -5                    2                    1                    0                    3
                  23               176000         8.8599314467138952E-04         1.0000000000000000E+03        -6.6300000000015338E+00                   0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                   -5                    2                    1                    0                    3
