               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.8561533274447815E-06         1.1000000000000000E+03        -8.3801000000001167E+01                   8                    1                   21                    0                    0                    0                    0                    0                    0                    0                   35                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   18                    0                  -48                    0
                   3               200000         6.1733993499839687E-06         1.1000000000000000E+03        -9.2437500000001307E+01                   7                    1                   20                    0                    0                    0                    0                    0                    0                    0                   42                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   27                    0                  -55                    0
                   4               300000         7.2436470167415865E-06         1.1000000000000000E+03        -1.0553600000000137E+02                   8                    1                   23                    0                    0                    0                    0                    0                    0                    0                   47                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   30                    0                  -62                    0
                   5               400000         1.0310485083723071E-05         1.1000000000000000E+03        -1.3459999999999658E+02                   8                    1                   31                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   39                    0                  -79                    0
                   6               500000         1.1517356311902082E-05         1.1000000000000000E+03        -1.2338249999999448E+02                   7                    2                   24                    0                    0                    0                    0                    0                    0                    0                   57                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   41                    0                  -74                    0
                   7               600000         1.2556522672686102E-05         1.1000000000000000E+03        -1.3024199999999186E+02                   6                    3                   27                    0                    0                    0                    0                    0                    0                    0                   57                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   42                    0                  -78                    0
                   8               700000         1.3450909299623592E-05         1.1000000000000000E+03        -1.5367799999999033E+02                   8                    0                   38                    0                    0                    0                    0                    0                    0                    0                   59                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   43                    0                  -89                    0
                   9               800000         1.4783892791108350E-05         1.1000000000000000E+03        -1.4273749999999018E+02                   5                    5                   30                    0                    0                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   45                    0                  -85                    0
                  10               900000         1.5553442067139342E-05         1.1000000000000000E+03        -1.3387549999998933E+02                   7                    3                   25                    0                    0                    0                    0                    0                    0                    0                   63                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   46                    0                  -81                    0
                  11              1000000         1.6526429220429233E-05         1.1000000000000000E+03        -1.3443249999998852E+02                   7                    2                   25                    0                    0                    0                    0                    0                    0                    0                   64                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   47                    0                  -82                    0
                  12              1100000         1.8490570807648924E-05         1.1000000000000000E+03        -1.4511049999998798E+02                   5                    4                   31                    0                    0                    0                    0                    0                    0                    0                   62                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   48                    0                  -88                    0
                  13              1200000         1.9871094494196962E-05         1.1000000000000000E+03        -1.3496999999998721E+02                   6                    3                   25                    0                    0                    0                    0                    0                    0                    0                   65                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   50                    0                  -84                    0
                  14              1300000         2.1342309022014832E-05         1.1000000000000000E+03        -1.4434699999998534E+02                   6                    3                   28                    0                    0                    0                    0                    0                    0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   51                    0                  -88                    0
                  15              1400000         2.3245676196008246E-05         1.1000000000000000E+03        -1.3780849999998367E+02                   3                    5                   25                    0                    0                    0                    0                    0                    0                    0                   64                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   52                    0                  -86                    0
                  16              1500000         2.3928446114406669E-05         1.1000000000000000E+03        -1.4551649999998347E+02                   3                    5                   29                    0                    0                    0                    0                    0                    0                    0                   64                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   53                    0                  -90                    0
                  17              1600000         2.4987716866023384E-05         1.1000000000000000E+03        -1.2973249999998242E+02                   1                    8                   21                    0                    0                    0                    0                    0                    0                    0                   63                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   53                    0                  -83                    0
                  18              1700000         2.6299080248827748E-05         1.1000000000000000E+03        -1.5919849999998223E+02                   3                    7                   33                    0                    0                    0                    0                    0                    0                    0                   67                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   54                    0                  -97                    0
