               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         6.1324408190560736E-05         1.0000000000000000E+03        -7.9559999999999071E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                   3                16000         7.8443012666018022E-05         1.0000000000000000E+03        -1.3259999999999911E+01                   0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                    0                    0                    0
                   4                24000         9.1269314345940469E-05         1.0000000000000000E+03        -1.5878999999999911E+01                   0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    0                    0
                   5                32000         1.0246846945126768E-04         1.0000000000000000E+03        -1.5878999999999911E+01                   0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    0                    0
                   6                40000         1.1398384007985336E-04         1.0000000000000000E+03        -1.5878999999999911E+01                   0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    0                    0
                   7                48000         1.2534012185895114E-04         1.0000000000000000E+03        -1.5779999999999907E+01                   0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    0                    0
                   8                56000         1.3665412490547726E-04         1.0000000000000000E+03        -1.5812999999999908E+01                   0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    0                    0
                   9                64000         1.4726859260321036E-04         1.0000000000000000E+03        -1.8464999999999907E+01                   0                    0                   14                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -7                    0                    0                    0                    0
                  10                72000         1.5718067058722164E-04         1.0000000000000000E+03        -1.8497999999999909E+01                   0                    0                   14                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -7                    0                    0                    0                    0
                  11                80000         1.6635194696564015E-04         1.0000000000000000E+03        -2.1083999999999907E+01                   0                    0                   16                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -8                    0                    0                    0                    0
                  12                88000         1.7530088658472722E-04         1.0000000000000000E+03        -2.1083999999999907E+01                   0                    0                   16                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -8                    0                    0                    0                    0
                  13                96000         1.8344939972213712E-04         1.0000000000000000E+03        -2.3735999999999908E+01                   0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -9                    0                    0                    0                    0
                  14               104000         1.9151582205630420E-04         1.0000000000000000E+03        -2.3702999999999907E+01                   0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -9                    0                    0                    0                    0
                  15               112000         1.9889382366615523E-04         1.0000000000000000E+03        -2.8940999999999907E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  16               120000         2.0584113415535182E-04         1.0000000000000000E+03        -2.9006999999999909E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  17               128000         2.1263809450143158E-04         1.0000000000000000E+03        -2.8874999999999904E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  18               136000         2.1946382752646205E-04         1.0000000000000000E+03        -2.9006999999999909E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  19               144000         2.2637219549017729E-04         1.0000000000000000E+03        -2.8841999999999903E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  20               152000         2.3320606441054674E-04         1.0000000000000000E+03        -2.9039999999999910E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  21               160000         2.4007590996094136E-04         1.0000000000000000E+03        -2.9039999999999910E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  22               168000         2.4697414412690259E-04         1.0000000000000000E+03        -2.8973999999999908E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
                  23               176000         2.5385684767111744E-04         1.0000000000000000E+03        -2.9105999999999913E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
