               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         6.0664545937962959E-06         1.0000000000000000E+03        -6.2228999999999978E+01                   0                    0                   48                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -24                    0                    0                    0                    0
                   3                16000         1.0796252280380430E-05         1.0000000000000000E+03        -7.2375000000034106E+01                   0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -28                    0                    0                    0                    0
                   4                24000         1.5717592254044912E-05         1.0000000000000000E+03        -8.4843000000034351E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                   5                32000         2.1025736673843047E-05         1.0000000000000000E+03        -8.7198000000034455E+01                   0                    0                   68                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -34                    0                    0                    0                    0
                   6                40000         2.6697067516007130E-05         1.0000000000000000E+03        -9.2172000000034558E+01                   0                    0                   72                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -36                    0                    0                    0                    0
                   7                48000         3.3276926147897534E-05         1.0000000000000000E+03        -1.0195500000003483E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                   8                56000         4.0706341671674670E-05         1.0000000000000000E+03        -1.0185600000003487E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                   9                64000         4.8875993430324618E-05         1.0000000000000000E+03        -1.0669800000003502E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                  10                72000         5.8178544108074112E-05         1.0000000000000000E+03        -1.0921800000003506E+02                   0                    0                   86                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -43                    0                    0                    0                    0
                  11                80000         6.9686220354438306E-05         1.0000000000000000E+03        -1.1402700000003523E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                  12                88000         8.4065281089267438E-05         1.0000000000000000E+03        -1.1644800000003531E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  13                96000         1.0080203638517416E-04         1.0000000000000000E+03        -1.1644800000003531E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  14               104000         1.2037634418011842E-04         1.0000000000000000E+03        -1.1883600000003540E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  15               112000         1.4232981631563115E-04         1.0000000000000000E+03        -1.1880300000003541E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  16               120000         1.6372297321343623E-04         1.0000000000000000E+03        -1.1883600000003540E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  17               128000         1.8531527566924952E-04         1.0000000000000000E+03        -1.1883600000003540E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  18               136000         2.0676932376333871E-04         1.0000000000000000E+03        -1.1883600000003540E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  19               144000         2.3114784395375978E-04         1.0000000000000000E+03        -1.2122400000003549E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  20               152000         2.6339767033405867E-04         1.0000000000000000E+03        -1.2122400000003549E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  21               160000         2.9543551276130470E-04         1.0000000000000000E+03        -1.2122400000003549E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  22               168000         3.2772401462054246E-04         1.0000000000000000E+03        -1.2122400000003549E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  23               176000         3.5954840659976439E-04         1.0000000000000000E+03        -1.2122400000003549E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  24               184000         3.9166871601144069E-04         1.0000000000000000E+03        -1.2122400000003549E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  25               192000         4.4566659164962344E-04         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  26               200000         5.0816844314629985E-04         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  27               208000         5.7072632908177824E-04         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  28               216000         6.3453872501788278E-04         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  29               224000         6.9841650731268458E-04         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  30               232000         7.6049889744139352E-04         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  31               240000         8.2276471775481297E-04         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  32               248000         8.8582079857724670E-04         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  33               256000         9.4787302484041077E-04         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  34               264000         1.0107994242310636E-03         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  35               272000         1.0725989046372758E-03         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  36               280000         1.1353658478180056E-03         1.0000000000000000E+03        -1.2361200000003558E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
