               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.7789843937005840E-06         1.0000000000000000E+03        -7.4862000000003135E+01                   0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -29                    0                    0                    0                    0
                   3                16000         1.0992552847968547E-05         1.0000000000000000E+03        -9.4560000000003626E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                   4                24000         1.7833416873496132E-05         1.0000000000000000E+03        -1.0182300000000386E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                   5                32000         2.6182181960567759E-05         1.0000000000000000E+03        -1.0666500000000401E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                   6                40000         3.5683093482007268E-05         1.0000000000000000E+03        -1.1399400000000422E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                   7                48000         5.1987206036940962E-05         1.0000000000000000E+03        -1.1880300000000439E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                   8                56000         7.4012522869653399E-05         1.0000000000000000E+03        -1.1883600000000438E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                   9                64000         9.5044244454099114E-05         1.0000000000000000E+03        -1.1883600000000438E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  10                72000         1.1595246595547359E-04         1.0000000000000000E+03        -1.1883600000000438E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  11                80000         1.3742424637287680E-04         1.0000000000000000E+03        -1.1883600000000438E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  12                88000         1.5873579346907166E-04         1.0000000000000000E+03        -1.1883600000000438E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  13                96000         1.8317169918744927E-04         1.0000000000000000E+03        -1.2122400000000447E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  14               104000         2.1469535258417021E-04         1.0000000000000000E+03        -1.2122400000000447E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  15               112000         2.4831203027760583E-04         1.0000000000000000E+03        -1.2361200000000456E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  16               120000         3.1004080843856125E-04         1.0000000000000000E+03        -1.2361200000000456E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  17               128000         3.7238378820041363E-04         1.0000000000000000E+03        -1.2361200000000456E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  18               136000         4.3511787171759541E-04         1.0000000000000000E+03        -1.2361200000000456E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  19               144000         4.9770909898438356E-04         1.0000000000000000E+03        -1.2361200000000456E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  20               152000         5.5937193901652786E-04         1.0000000000000000E+03        -1.2361200000000456E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  21               160000         6.2187698333133936E-04         1.0000000000000000E+03        -1.2361200000000456E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  22               168000         6.8528276619853328E-04         1.0000000000000000E+03        -1.2361200000000456E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
