               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         1.5151257598416986E-04         1.0000000000000000E+03        -2.6519999999999198E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   3                16000         2.1373875322502962E-04         1.0000000000000000E+03        -2.6519999999998261E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   4                24000         2.7646045545919805E-04         1.0000000000000000E+03        -2.6519999999997439E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   5                32000         3.3925556264886744E-04         1.0000000000000000E+03        -2.6519999999996524E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   6                40000         4.0038174362954271E-04         1.0000000000000000E+03        -2.6519999999995632E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   7                48000         4.6338804089388725E-04         1.0000000000000000E+03        -2.6519999999994810E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   8                56000         5.2491877248814569E-04         1.0000000000000000E+03        -2.6519999999993931E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   9                64000         5.8807972590991565E-04         1.0000000000000000E+03        -2.6519999999993051E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  10                72000         6.5075608337504098E-04         1.0000000000000000E+03        -2.6519999999991963E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  11                80000         7.1292354578108641E-04         1.0000000000000000E+03        -2.6519999999991040E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  12                88000         7.7428538549044999E-04         1.0000000000000000E+03        -2.6519999999990245E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  13                96000         8.3822708111650651E-04         1.0000000000000000E+03        -2.6519999999989325E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  14               104000         8.9852263887922623E-04         1.0000000000000000E+03        -2.6519999999988526E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  15               112000         9.6018979733530332E-04         1.0000000000000000E+03        -2.6519999999987345E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  16               120000         1.0232293671079752E-03         1.0000000000000000E+03        -2.6519999999986519E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  17               128000         1.0861041898596157E-03         1.0000000000000000E+03        -2.6519999999985684E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  18               136000         1.1482372754733538E-03         1.0000000000000000E+03        -2.6519999999984880E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  19               144000         1.2107370494382830E-03         1.0000000000000000E+03        -2.6519999999984036E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  20               152000         1.2733265508070926E-03         1.0000000000000000E+03        -2.6519999999983113E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  21               160000         1.3359748750987810E-03         1.0000000000000000E+03        -2.6519999999982238E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  22               168000         1.3986476133929422E-03         1.0000000000000000E+03        -2.6519999999981199E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  23               176000         1.4600414368381258E-03         1.0000000000000000E+03        -2.6519999999980217E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  24               184000         1.5225209304277607E-03         1.0000000000000000E+03        -2.6519999999979413E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  25               192000         1.5852823119636168E-03         1.0000000000000000E+03        -2.6519999999978476E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  26               200000         1.6473515861603395E-03         1.0000000000000000E+03        -2.6519999999977411E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  27               208000         1.7096007760166534E-03         1.0000000000000000E+03        -2.6519999999976687E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  28               216000         1.7728489306245497E-03         1.0000000000000000E+03        -2.6519999999975745E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  29               224000         1.8358207773917030E-03         1.0000000000000000E+03        -2.6519999999974728E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  30               232000         1.8752177580057864E-03         1.0000000000000000E+03        -5.3039999999978829E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  31               240000         1.9073359707613557E-03         1.0000000000000000E+03        -5.3039999999984744E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  32               248000         1.9394118637155811E-03         1.0000000000000000E+03        -5.3039999999989895E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  33               256000         1.9708733205280981E-03         1.0000000000000000E+03        -5.3039999999995713E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  34               264000         2.0027013299676057E-03         1.0000000000000000E+03        -5.3040000000001388E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  35               272000         2.0341560939057049E-03         1.0000000000000000E+03        -5.3040000000007508E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  36               280000         2.0658580571739273E-03         1.0000000000000000E+03        -5.3040000000013681E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  37               288000         2.0979732424678964E-03         1.0000000000000000E+03        -5.3040000000019729E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  38               296000         2.1302905230047848E-03         1.0000000000000000E+03        -5.3040000000025600E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  39               304000         2.1620098016703541E-03         1.0000000000000000E+03        -5.2710000000031387E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  40               312000         2.1933607819315795E-03         1.0000000000000000E+03        -5.3040000000037484E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  41               320000         2.2253290671585130E-03         1.0000000000000000E+03        -5.3040000000042307E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  42               328000         2.2567989662708610E-03         1.0000000000000000E+03        -5.3040000000047893E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  43               336000         2.2891931548523385E-03         1.0000000000000000E+03        -5.3040000000053418E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  44               344000         2.3213399439633874E-03         1.0000000000000000E+03        -5.3040000000059795E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  45               352000         2.3536169682273006E-03         1.0000000000000000E+03        -5.3040000000065612E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  46               360000         2.3852935863160887E-03         1.0000000000000000E+03        -5.3040000000071137E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  47               368000         2.4172546758258946E-03         1.0000000000000000E+03        -5.3040000000076448E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  48               376000         2.4492651142482853E-03         1.0000000000000000E+03        -5.2710000000081472E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  49               384000         2.4811411426259758E-03         1.0000000000000000E+03        -5.2710000000087609E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  50               392000         2.5122794466361392E-03         1.0000000000000000E+03        -5.3040000000093306E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  51               400000         2.5437827881467120E-03         1.0000000000000000E+03        -5.3040000000098999E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  52               408000         2.5751396282914243E-03         1.0000000000000000E+03        -5.3040000000103964E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  53               416000         2.6069942888157344E-03         1.0000000000000000E+03        -5.3040000000109444E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  54               424000         2.6382592281252071E-03         1.0000000000000000E+03        -5.3040000000115164E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  55               432000         2.6698758516480411E-03         1.0000000000000000E+03        -5.3040000000120617E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  56               440000         2.7018318194466651E-03         1.0000000000000000E+03        -5.2710000000126049E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  57               448000         2.7341779439713715E-03         1.0000000000000000E+03        -5.3040000000131897E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  58               456000         2.7658341761799231E-03         1.0000000000000000E+03        -5.3040000000136942E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  59               464000         2.7970043619164812E-03         1.0000000000000000E+03        -5.3040000000142085E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  60               472000         2.8288584580763963E-03         1.0000000000000000E+03        -5.3040000000147760E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  61               480000         2.8599254100540694E-03         1.0000000000000000E+03        -5.3040000000153533E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  62               488000         2.8916364749831244E-03         1.0000000000000000E+03        -5.3040000000158525E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  63               496000         2.9230073464441902E-03         1.0000000000000000E+03        -5.3040000000164111E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  64               504000         2.9553153053644516E-03         1.0000000000000000E+03        -5.2710000000169499E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  65               512000         2.9871129851889856E-03         1.0000000000000000E+03        -5.3040000000175018E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  66               520000         3.0184180843386256E-03         1.0000000000000000E+03        -5.3040000000180045E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  67               528000         3.0501486902428329E-03         1.0000000000000000E+03        -5.3040000000185215E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  68               536000         3.0818162794098527E-03         1.0000000000000000E+03        -5.3040000000190801E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  69               544000         3.1132657402918691E-03         1.0000000000000000E+03        -5.3040000000195890E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  70               552000         3.1452937534726761E-03         1.0000000000000000E+03        -5.2710000000201678E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  71               560000         3.1771305663355212E-03         1.0000000000000000E+03        -5.2710000000207389E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  72               568000         3.2090111645403877E-03         1.0000000000000000E+03        -5.3040000000213645E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  73               576000         3.2408265142688112E-03         1.0000000000000000E+03        -5.3040000000219294E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  74               584000         3.2730307284674679E-03         1.0000000000000000E+03        -5.3040000000225236E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  75               592000         3.3045030177822434E-03         1.0000000000000000E+03        -5.3040000000230432E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  76               600000         3.3359610842258248E-03         1.0000000000000000E+03        -5.3040000000235885E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  77               608000         3.3676797930654975E-03         1.0000000000000000E+03        -5.3040000000241934E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  78               616000         3.3999110613360107E-03         1.0000000000000000E+03        -5.3040000000246641E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  79               624000         3.4313673425942627E-03         1.0000000000000000E+03        -5.2710000000252490E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  80               632000         3.4627997337602517E-03         1.0000000000000000E+03        -5.3040000000258063E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  81               640000         3.4946077883821910E-03         1.0000000000000000E+03        -5.3040000000263978E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  82               648000         3.5261551500503940E-03         1.0000000000000000E+03        -5.2380000000269886E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  83               656000         3.5580146317586063E-03         1.0000000000000000E+03        -5.3040000000275311E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
