               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.1973092686222678E-06         1.0000000000000000E+03        -1.0757750000000384E+02                   9                    0                   41                    0                   21                    0                    0                    0                    0                    0                   12                    0                    0                    3                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -7                    0                    1                    3                  -49                    0
                   3               200000         6.8367264744963099E-06         1.0000000000000000E+03        -1.4534199999998890E+02                   8                    1                   50                    0                   23                    0                    0                    0                    0                    0                   21                    0                    0                    3                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -8                    0                   14                    4                  -70                    0
                   4               300000         8.2739200666855709E-06         1.0000000000000000E+03        -1.4134899999998893E+02                   8                    1                   48                    0                   25                    0                    0                    0                    0                    0                   22                    0                    0                    2                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -9                    0                   15                    5                  -68                    0
                   5               400000         1.0112220237887598E-05         1.0000000000000000E+03        -1.4891249999998888E+02                   7                    2                   51                    0                   28                    1                    0                    0                    0                    0                   21                    0                    0                    2                    3                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -10                    0                   15                    5                  -71                    0
                   6               500000         1.0360674933241265E-05         1.0000000000000000E+03        -1.4871449999998896E+02                   7                    2                   51                    0                   25                    2                    0                    0                    0                    0                   21                    0                    0                    2                    1                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                  -10                    0                   15                    5                  -71                    0
                   7               600000         1.0578264506724958E-05         1.0000000000000000E+03        -1.5098549999998889E+02                   7                    2                   52                    0                   27                    1                    0                    0                    0                    0                   21                    0                    0                    2                    2                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -10                    0                   15                    5                  -72                    0
                   8               700000         1.0801813525011256E-05         1.0000000000000000E+03        -1.4930149999998892E+02                   7                    2                   51                    0                   27                    1                    0                    0                    0                    0                   21                    0                    0                    2                    2                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -10                    0                   15                    5                  -71                    0
                   9               800000         1.1272453764306443E-05         1.0000000000000000E+03        -1.4747699999998889E+02                   6                    3                   51                    0                   28                    0                    0                    0                    0                    0                   19                    0                    0                    2                    3                    0                    0                    1                    0                    0                    0                    0                    0                    1                    1                    0                  -11                    0                   15                    6                  -71                    0
                  10               900000         1.1452614274581748E-05         1.0000000000000000E+03        -1.4555199999998894E+02                   6                    3                   51                    0                   25                    2                    0                    0                    0                    0                   19                    0                    0                    2                    3                    0                    0                    0                    0                    0                    0                    0                    0                    2                    1                    0                  -11                    0                   15                    7                  -71                    0
