               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.1084761056351532E-05         1.0000000000000000E+03        -7.9229999999999965E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                   3                16000         7.2400715468081385E-05         1.0000000000000000E+03        -7.9559999999999960E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                   4                24000         9.3719092151737902E-05         1.0000000000000000E+03        -1.0574999999999996E+01                   0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    0                    0                    0
                   5                32000         1.0875875872172198E-04         1.0000000000000000E+03        -1.3226999999999997E+01                   0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                    0                    0                    0
                   6                40000         1.2227524373885777E-04         1.0000000000000000E+03        -1.3226999999999997E+01                   0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                    0                    0                    0
                   7                48000         1.3476803283627841E-04         1.0000000000000000E+03        -1.5812999999999995E+01                   0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    0                    0
                   8                56000         1.4622758747119015E-04         1.0000000000000000E+03        -1.5845999999999997E+01                   0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    0                    0
                   9                64000         1.5760924461478401E-04         1.0000000000000000E+03        -1.5812999999999995E+01                   0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    0                    0
                  10                72000         1.6833191001291593E-04         1.0000000000000000E+03        -1.8497999999999998E+01                   0                    0                   14                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -7                    0                    0                    0                    0
                  11                80000         1.7721632077873756E-04         1.0000000000000000E+03        -2.3669999999999995E+01                   0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -9                    0                    0                    0                    0
                  12                88000         1.8482346290767549E-04         1.0000000000000000E+03        -2.9006999999999998E+01                   0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                    0                    0                    0
