               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         8.9704629174449964E-06         1.0000000000000000E+03        -3.9185999999999993E+01                   0                    0                   30                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -15                    0                    0                    0                    0
                   3                16000         1.3945522124049329E-05         1.0000000000000000E+03        -5.7386999999999986E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -22                    0                    0                    0                    0
                   4                24000         1.8587564762327606E-05         1.0000000000000000E+03        -6.7269000000009441E+01                   0                    0                   52                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -26                    0                    0                    0                    0
                   5                32000         2.3308306428828852E-05         1.0000000000000000E+03        -6.9591000000009558E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                   6                40000         2.8099819070062473E-05         1.0000000000000000E+03        -7.2276000000009532E+01                   0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -28                    0                    0                    0                    0
                   7                48000         3.2969838387688750E-05         1.0000000000000000E+03        -8.2224000000009738E+01                   0                    0                   64                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -32                    0                    0                    0                    0
                   8                56000         3.8040866619502324E-05         1.0000000000000000E+03        -8.7297000000009803E+01                   0                    0                   68                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -34                    0                    0                    0                    0
                   9                64000         4.3326748095150278E-05         1.0000000000000000E+03        -8.7231000000009828E+01                   0                    0                   68                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -34                    0                    0                    0                    0
                  10                72000         4.8972592476085260E-05         1.0000000000000000E+03        -9.2040000000009996E+01                   0                    0                   72                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -36                    0                    0                    0                    0
                  11                80000         5.5044730341155009E-05         1.0000000000000000E+03        -9.4626000000010009E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  12                88000         6.1262979387327325E-05         1.0000000000000000E+03        -9.4560000000010035E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  13                96000         6.7731169959412232E-05         1.0000000000000000E+03        -9.7113000000010061E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                  14               104000         7.4163548149312048E-05         1.0000000000000000E+03        -9.7113000000010061E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                  15               112000         8.0803971853725648E-05         1.0000000000000000E+03        -9.9534000000010138E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  16               120000         8.7659589093739117E-05         1.0000000000000000E+03        -9.9534000000010138E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  17               128000         9.4620704263806180E-05         1.0000000000000000E+03        -9.9501000000010151E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  18               136000         1.0145484314011218E-04         1.0000000000000000E+03        -9.9435000000010177E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  19               144000         1.0829798066820003E-04         1.0000000000000000E+03        -9.9534000000010138E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  20               152000         1.1506858513867534E-04         1.0000000000000000E+03        -9.9501000000010151E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  21               160000         1.2212138162009440E-04         1.0000000000000000E+03        -1.0431000000001032E+02                   0                    0                   82                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -41                    0                    0                    0                    0
                  22               168000         1.3038647559047843E-04         1.0000000000000000E+03        -1.0676400000001038E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                  23               176000         1.3998129084661810E-04         1.0000000000000000E+03        -1.1160600000001054E+02                   0                    0                   88                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -44                    0                    0                    0                    0
                  24               184000         1.5120942370293021E-04         1.0000000000000000E+03        -1.1157300000001055E+02                   0                    0                   88                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -44                    0                    0                    0                    0
                  25               192000         1.6269581636377896E-04         1.0000000000000000E+03        -1.1167200000001051E+02                   0                    0                   88                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -44                    0                    0                    0                    0
                  26               200000         1.7381659353671696E-04         1.0000000000000000E+03        -1.1160600000001054E+02                   0                    0                   88                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -44                    0                    0                    0                    0
                  27               208000         1.8529786408188890E-04         1.0000000000000000E+03        -1.1167200000001051E+02                   0                    0                   88                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -44                    0                    0                    0                    0
                  28               216000         1.9778330602027063E-04         1.0000000000000000E+03        -1.1402700000001062E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                  29               224000         2.1119240949512595E-04         1.0000000000000000E+03        -1.1641500000001071E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  30               232000         2.2756574691296452E-04         1.0000000000000000E+03        -1.1641500000001071E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  31               240000         2.4410663393827542E-04         1.0000000000000000E+03        -1.1644800000001069E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  32               248000         2.6030982564286583E-04         1.0000000000000000E+03        -1.1634900000001073E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  33               256000         2.7707142562740169E-04         1.0000000000000000E+03        -1.1641500000001071E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  34               264000         2.9353202697344848E-04         1.0000000000000000E+03        -1.1641500000001071E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  35               272000         3.0950185959443557E-04         1.0000000000000000E+03        -1.1641500000001071E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  36               280000         3.2592352253021950E-04         1.0000000000000000E+03        -1.1641500000001071E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  37               288000         3.4215524431518757E-04         1.0000000000000000E+03        -1.1644800000001069E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  38               296000         3.5869782193141767E-04         1.0000000000000000E+03        -1.1644800000001069E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  39               304000         3.7546369975573776E-04         1.0000000000000000E+03        -1.1641500000001071E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  40               312000         3.9156325650875753E-04         1.0000000000000000E+03        -1.1644800000001069E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
