               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         9.0598384825217965E-06         1.0000000000000000E+03        -1.8557000000032929E+01                   0                    5                    0                   19                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                  -17                  -19                    0                   30                    8                    0
                   3               200000         1.0936998778105497E-05         1.0000000000000000E+03        -2.2662000000079441E+01                   0                    4                    0                   18                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                  -18                  -21                    0                   31                    9                    0
                   4               300000         1.2486805467232594E-05         1.0000000000000000E+03        -2.5351000000079566E+01                   0                    4                    0                   24                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                  -18                  -23                    0                   32                    9                    0
                   5               400000         1.3603102380740043E-05         1.0000000000000000E+03        -3.3679000000079789E+01                   0                    4                    0                   30                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                  -18                  -26                    0                   32                    9                    0
                   6               500000         1.4991316332902285E-05         1.0000000000000000E+03        -3.4761000000079768E+01                   0                    6                    0                   30                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                  -20                  -28                    0                   35                   11                    0
                   7               600000         1.6056198374638724E-05         1.0000000000000000E+03        -3.9252000000079768E+01                   0                    5                    0                   29                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -21                  -30                    0                   36                   12                    0
                   8               700000         1.6901246076518808E-05         1.0000000000000000E+03        -4.1742000000079770E+01                   0                    5                    0                   28                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -21                  -30                    0                   36                   12                    0
                   9               800000         1.8245138614609126E-05         1.0000000000000000E+03        -4.1510000000079742E+01                   0                    6                    0                   29                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                  -22                  -31                    0                   38                   13                    0
                  10               900000         1.9498919814542680E-05         1.0000000000000000E+03        -4.2814000000079744E+01                   0                    7                    0                   26                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    9                    0                  -24                  -32                    0                   40                   14                    0
                  11              1000000         2.0516319613121618E-05         1.0000000000000000E+03        -4.9603000000079753E+01                   0                    7                    0                   28                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                  -25                  -35                    1                   41                   15                    0
                  12              1100000         2.1340613297746188E-05         1.0000000000000000E+03        -5.9184000000079756E+01                   0                    8                    0                   34                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                  -25                  -38                    1                   41                   15                    0
                  13              1200000         2.2003708222362868E-05         1.0000000000000000E+03        -6.0365000000079746E+01                   0                    9                    0                   31                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                  -26                  -38                    2                   41                   15                    0
                  14              1300000         2.2766786749341699E-05         1.0000000000000000E+03        -6.3773999999912292E+01                   0                    7                    0                   31                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                  -26                  -39                    2                   41                   15                    0
                  15              1400000         2.3546406381705127E-05         1.0000000000000000E+03        -6.4102999999419211E+01                   0                    8                    0                   32                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                  -26                  -39                    2                   41                   15                    0
                  16              1500000         2.4332691927963680E-05         1.0000000000000000E+03        -6.7612999998389668E+01                   0                    8                    0                   33                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                  -26                  -40                    2                   41                   15                    0
                  17              1600000         2.5016614310444292E-05         1.0000000000000000E+03        -6.8341999997914129E+01                   0                   11                    0                   35                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                  -27                  -41                    2                   42                   16                    0
                  18              1700000         2.5652999683650490E-05         1.0000000000000000E+03        -6.9865999997914173E+01                   0                   12                    0                   34                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                  -29                  -43                    2                   45                   18                    0
                  19              1800000         2.6245200422669923E-05         1.0000000000000000E+03        -6.9332999997914172E+01                   0                   10                    0                   32                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                  -29                  -43                    2                   45                   18                    0
                  20              1900000         2.6765356563154313E-05         1.0000000000000000E+03        -6.8938999997914209E+01                   0                    8                    0                   34                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                  -29                  -44                    2                   46                   18                    0
                  21              2000000         2.7296754907601763E-05         1.0000000000000000E+03        -7.5151999997914118E+01                   0                   13                    0                   34                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                  -30                  -45                    2                   46                   19                    0
                  22              2100000         2.7819142104191525E-05         1.0000000000000000E+03        -7.2278999997914156E+01                   0                   13                    0                   33                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                  -31                  -45                    2                   48                   20                    0
