               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         8.1612311880221685E-05         1.0000000000000000E+03         4.6809000000005014E+01                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   12                    0                    0                    0                  -24                   -1                    2                   46                    0                    0
                   3               200000         1.3137716634649519E-04         1.0000000000000000E+03         6.4115000000003931E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   18                    0                    0                    0                  -31                   -1                    2                   60                    0                    0
                   4               300000         1.8299679110897674E-04         1.0000000000000000E+03         7.7870999999998958E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   24                    0                    0                    0                  -36                   -1                    2                   71                    0                    0
                   5               400000         3.1225009997726407E-04         1.0000000000000000E+03         8.7538999999998936E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   27                    0                    0                    0                  -40                   -1                    2                   79                    0                    0
                   6               500000         3.2026891724538410E-04         1.0000000000000000E+03         9.2755999999998906E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   30                    0                    0                    0                  -42                   -1                    2                   83                    0                    0
                   7               600000         3.4193460520517461E-04         1.0000000000000000E+03         9.7682999999998884E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   31                    0                    0                    0                  -44                   -1                    2                   87                    0                    0
                   8               700000         3.6019543465999452E-04         1.0000000000000000E+03         1.0250299999999886E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   33                    0                    0                    0                  -46                   -1                    2                   91                    0                    0
                   9               800000         3.6850738777714878E-04         1.0000000000000000E+03         1.0448099999999891E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   34                    0                    0                    0                  -47                   -1                    2                   93                    0                    0
                  10               900000         3.9435169629925657E-04         1.0000000000000000E+03         1.1125399999999884E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    4                   35                    0                    0                    0                  -51                   -1                    2                   99                    0                    0
                  11              1000000         3.9979362323231657E-04         1.0000000000000000E+03         1.1351099999999884E+02                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   38                    0                    0                    0                  -51                   -1                    2                  100                    0                    0
                  12              1100000         4.0635484629172918E-04         1.0000000000000000E+03         1.1496099999999883E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   38                    0                    0                    0                  -51                   -1                    2                  101                    0                    0
                  13              1200000         4.3412933900012631E-04         1.0000000000000000E+03         1.1741299999999883E+02                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    4                   38                    0                    0                    0                  -54                   -1                    2                  104                    0                    0
                  14              1300000         4.3911065674481829E-04         1.0000000000000000E+03         1.2263599999999877E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    2                    3                   40                    0                    0                    0                  -56                   -1                    2                  108                    0                    0
                  15              1400000         4.4129103877447046E-04         1.0000000000000000E+03         1.2588499999999877E+02                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    5                   41                    0                    0                    0                  -58                   -1                    2                  111                    0                    0
                  16              1500000         4.4447710905094257E-04         1.0000000000000000E+03         1.2644200000001439E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    3                    4                   41                    0                    0                    0                  -59                   -1                    2                  113                    0                    0
                  17              1600000         4.4724378358341744E-04         1.0000000000000000E+03         1.2912500000008544E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    4                    2                   43                    0                    0                    0                  -60                   -1                    2                  115                    0                    0
