               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.8021823544326305E-04         1.0000000000000000E+03        -2.6519999999999171E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   3                16000         6.4230062593633938E-04         1.0000000000000000E+03        -2.6519999999998336E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   4                24000         7.0544694737454620E-04         1.0000000000000000E+03        -2.6519999999997355E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   5                32000         7.6999973815659840E-04         1.0000000000000000E+03        -2.6519999999996480E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   6                40000         8.3320574433919028E-04         1.0000000000000000E+03        -2.6519999999995543E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   7                48000         8.9614706613895566E-04         1.0000000000000000E+03        -2.6519999999994814E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   8                56000         9.5794450888343687E-04         1.0000000000000000E+03        -2.6519999999993811E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   9                64000         1.0215530355399049E-03         1.0000000000000000E+03        -2.6519999999992905E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  10                72000         1.0844492974669787E-03         1.0000000000000000E+03        -2.6519999999992123E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
