               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         9.5423142763132788E-05         1.0000000000000000E+03         3.3308500000001700E+01                   9                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -22                    0                    0                   42                    0                    0
                   3               200000         2.1223740367409669E-04         1.0000000000000000E+03         4.4708500000001322E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -26                    0                    0                   51                    0                    0
                   4               300000         2.3750920863992744E-04         1.0000000000000000E+03         4.7124500000001312E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -27                    0                    0                   53                    0                    0
                   5               400000         3.1079091875264322E-04         1.0000000000000000E+03         4.6922500000001314E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                  -28                    0                    2                   55                   -1                    0
                   6               500000         4.2320075316392087E-04         1.0000000000000000E+03         5.1566500000001319E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -30                    0                    2                   59                   -1                    0
                   7               600000         4.5100520968090879E-04         1.0000000000000000E+03         5.7268500000001318E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -33                    0                    4                   65                   -2                    0
                   8               700000         4.6143291252982515E-04         1.0000000000000000E+03         6.0137500000001303E+01                   9                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -35                    0                    4                   68                   -2                    0
                   9               800000         5.2881027637202889E-04         1.0000000000000000E+03         6.6591499999945356E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   24                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -37                    0                    4                   73                   -2                    0
                  10               900000         5.4085035904035946E-04         1.0000000000000000E+03         6.2683499999937638E+01                   9                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   24                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -37                    0                    4                   73                   -4                    0
                  11              1000000         5.5045101129845998E-04         1.0000000000000000E+03         6.6996499999899740E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   25                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -37                    0                    4                   73                   -2                    0
                  12              1100000         6.9801954813997473E-04         1.0000000000000000E+03         7.1603499999895789E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   27                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -39                    0                    4                   77                   -2                    0
                  13              1200000         7.3976640908077912E-04         1.0000000000000000E+03         7.5193499999895749E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   25                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                  -42                    0                    4                   81                   -2                    0
                  14              1300000         7.5707375149118735E-04         1.0000000000000000E+03         7.8784499999895758E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   29                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -42                    0                    4                   83                   -2                    0
                  15              1400000         7.8093502666639648E-04         1.0000000000000000E+03         7.9019499999895714E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   29                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -42                    0                    4                   83                   -2                    0
                  16              1500000         8.0166855409443696E-04         1.0000000000000000E+03         7.9276499999895677E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   29                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -42                    0                    4                   83                   -2                    0
                  17              1600000         8.3290593434205706E-04         1.0000000000000000E+03         8.0272499999895700E+01                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   29                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                  -44                    0                    4                   86                   -3                    0
                  18              1700000         9.8376080204108218E-04         1.0000000000000000E+03         8.2715499999895684E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   31                    0                    0                    0                    0                    1                    0                    0                    0                    1                    0                    0                  -46                    0                    8                   90                   -4                    0
                  19              1800000         1.0261993378608057E-03         1.0000000000000000E+03         9.0576499999895674E+01                   9                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   35                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                  -49                    0                    8                   96                   -4                    0
                  20              1900000         1.0558364875248383E-03         1.0000000000000000E+03         9.4071499999895664E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   35                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -50                    0                    8                   99                   -4                    0
                  21              2000000         1.2682989508397619E-03         1.0000000000000000E+03         9.5008499999895747E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   35                    0                    0                    0                    0                    1                    0                    0                    0                    3                    0                    0                  -52                    0                    8                  101                   -4                    0
                  22              2100000         1.3760716084759541E-03         1.0000000000000000E+03         9.6464499999895665E+01                   9                    0                    1                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   36                    0                    0                    0                    0                    2                    0                    0                    0                    3                    0                    0                  -55                    0                   10                  106                   -6                    0
                  23              2200000         1.4100901292335443E-03         1.0000000000000000E+03         1.0164149999989570E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   38                    0                    0                    0                    0                    1                    0                    0                    0                    2                    0                    0                  -55                    0                   10                  108                   -5                    0
                  24              2300000         1.4893509517142501E-03         1.0000000000000000E+03         1.0433449999989563E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   38                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                  -56                    0                   10                  110                   -5                    0
                  25              2400000         1.5401952915333557E-03         1.0000000000000000E+03         1.0688749999989565E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   39                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                  -57                    0                   10                  112                   -5                    0
                  26              2500000         1.5937374423638793E-03         1.0000000000000000E+03         1.0518549999989563E+02                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   41                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                  -57                    0                   10                  112                   -6                    0
                  27              2600000         1.7455237789038656E-03         1.0000000000000000E+03         1.0722149999989566E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   40                    0                    0                    0                    0                    2                    0                    0                    0                    2                    0                    0                  -60                    0                   14                  117                   -7                    0
                  28              2700000         1.8293068785830227E-03         1.0000000000000000E+03         1.1582849999989553E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   42                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                  -63                    0                   14                  123                   -7                    0
                  29              2800000         1.9318093486850000E-03         1.0000000000000000E+03         1.1759249999989562E+02                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   44                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                  -65                    0                   14                  127                   -8                    0
                  30              2900000         2.0349802632666472E-03         1.0000000000000000E+03         1.1877049999989556E+02                   9                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   44                    0                    0                    0                    0                    1                    0                    0                    0                    6                    0                    0                  -67                    0                   14                  130                   -9                    0
                  31              3000000         2.1076159770513966E-03         1.0000000000000000E+03         1.2591549999989556E+02                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   46                    0                    0                    0                    0                    1                    0                    0                    0                    5                    0                    0                  -68                    0                   14                  132                   -7                    0
                  32              3100000         2.3092273927719179E-03         1.0000000000000000E+03         1.2709550000021964E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   48                    0                    0                    0                    0                    1                    0                    0                    0                    2                    0                    0                  -68                    0                   16                  134                   -8                    0
                  33              3200000         2.5312180006632642E-03         1.0000000000000000E+03         1.2872450000056918E+02                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   48                    0                    0                    0                    0                    1                    0                    0                    0                    3                    0                    0                  -70                    0                   18                  137                   -9                    0
                  34              3300000         2.7068300528708283E-03         1.0000000000000000E+03         1.2679750000101986E+02                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   47                    0                    0                    0                    0                    3                    0                    0                    0                    4                    0                    0                  -72                    0                   18                  139                  -10                    0
                  35              3400000         2.8201936604605043E-03         1.0000000000000000E+03         1.3426350000141142E+02                   9                    0                    1                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   52                    0                    0                    0                    0                    2                    0                    0                    0                    1                    0                    0                  -74                    0                   20                  145                  -11                    0
                  36              3500000         2.9847658944427632E-03         1.0000000000000000E+03         1.3178050000147709E+02                   9                    0                    3                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   52                    0                    0                    0                    0                    1                    0                    0                    0                    3                    0                    0                  -75                    0                   20                  147                  -13                    0
                  37              3600000         3.2042591718721728E-03         1.0000000000000000E+03         1.3907850000149097E+02                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   52                    0                    0                    0                    0                    3                    0                    0                    0                    3                    0                    0                  -77                    0                   20                  149                  -10                    0
                  38              3700000         3.4092278317922374E-03         1.0000000000000000E+03         1.3934950000151701E+02                   9                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   53                    0                    0                    0                    0                    2                    0                    0                    0                    4                    0                    0                  -80                    0                   24                  156                  -14                    0
                  39              3800000         3.6516930176718533E-03         1.0000000000000000E+03         1.4108750000151807E+02                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   53                    0                    0                    0                    0                    3                    0                    0                    0                    4                    0                    0                  -82                    0                   26                  159                  -14                    0
                  40              3900000         3.8933916272594392E-03         1.0000000000000000E+03         1.4430650000151829E+02                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   54                    0                    0                    0                    0                    2                    0                    0                    0                    4                    0                    0                  -83                    0                   28                  162                  -15                    0
                  41              4000000         4.1293946373880449E-03         1.0000000000000000E+03         1.3999850000151815E+02                   9                    0                    3                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    3                    0                    0                    0                    3                    0                    0                  -84                    0                   28                  163                  -17                    0
                  42              4100000         4.3087271969656235E-03         1.0000000000000000E+03         1.4065950000152100E+02                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   52                    0                    0                    0                    0                    6                    0                    0                    0                    4                    0                    0                  -86                    0                   30                  164                  -16                    0
                  43              4200000         4.5180199843861783E-03         1.0000000000000000E+03         1.5155450000152132E+02                   9                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   59                    0                    0                    0                    0                    2                    0                    0                    0                    2                    0                    0                  -87                    0                   30                  171                  -17                    0
                  44              4300000         4.9307823882611020E-03         1.0000000000000000E+03         1.5118850000152128E+02                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   54                    0                    0                    0                    0                    4                    0                    0                    0                    7                    0                    0                  -90                    0                   32                  172                  -16                    0
                  45              4400000         5.1710428324815349E-03         1.0000000000000000E+03         1.5067750000152137E+02                   9                    0                    1                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    1                    0                    0                    0                    8                    0                    0                  -90                    0                   34                  174                  -18                    0
                  46              4500000         5.4816792839508669E-03         1.0000000000000000E+03         1.5166750000152135E+02                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   57                    0                    0                    0                    0                    2                    0                    0                    0                    4                    0                    0                  -90                    0                   36                  176                  -19                    0
                  47              4600000         6.0756621339961518E-03         1.0000000000000000E+03         1.6098550000152153E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                  -91                    0                   36                  180                  -18                    0
