               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.3768711601588762E-05         1.0000000000000000E+03        -1.7299999999999893E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   3                16000         5.6140621074839149E-05         1.0000000000000000E+03        -1.7699999999999938E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   4                24000         5.9238684251307664E-05         1.0000000000000000E+03        -1.7299999999999849E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   5                32000         6.4813992327591427E-05         1.0000000000000000E+03        -1.3499999999999690E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   6                40000         6.9446191301101505E-05         1.0000000000000000E+03        -1.7699999999999716E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   7                48000         7.0313827935540373E-05         1.0000000000000000E+03        -1.7299999999999627E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   8                56000         7.3099419047696824E-05         1.0000000000000000E+03        -1.7299999999999538E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                   9                64000         7.8639425096842225E-05         1.0000000000000000E+03        -1.3499999999999601E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                  10                72000         8.4625260480354175E-05         1.0000000000000000E+03        -1.7299999999999449E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
                  11                80000         9.0423954595111587E-05         1.0000000000000000E+03        -1.7299999999999183E-01                   0                    3                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    0                    0                    0
