               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.0533844363388514E-05         1.0000000000000000E+03        -1.1404999999999950E+01                   0                    4                    0                   15                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    2                    0                  -16                  -17                    0                   26                    6                    3
                   3               200000         1.2789834459068268E-05         1.0000000000000000E+03        -1.8241999999994327E+01                   0                    3                    0                   21                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -18                  -22                    1                   31                    8                    3
                   4               300000         1.4502123538822048E-05         1.0000000000000000E+03        -2.1627999999991939E+01                   0                    5                    0                   20                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                  -20                  -24                    1                   33                   10                    3
                   5               400000         1.6151407400681965E-05         1.0000000000000000E+03        -1.8825000000002088E+01                   0                    5                    0                   20                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                  -22                  -26                    1                   36                   12                    4
                   6               500000         1.8181123522297826E-05         1.0000000000000000E+03        -1.7580000000067386E+01                   0                    5                    0                   17                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                  -23                  -26                    1                   38                   13                    4
                   7               600000         2.0109868795810725E-05         1.0000000000000000E+03        -1.2013000000075493E+01                   0                    2                    0                   18                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -24                  -27                    1                   41                   14                    5
                   8               700000         2.4950207830757734E-05         1.0000000000000000E+03        -2.7162000000074404E+01                   0                    0                    0                   30                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -25                  -34                    2                   44                   14                    5
                   9               800000         2.5950483357574534E-05         1.0000000000000000E+03        -3.1321000000075649E+01                   0                    7                    0                   25                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -29                  -36                    3                   47                   17                    5
                  10               900000         2.7198260832625419E-05         1.0000000000000000E+03        -3.4596000000076423E+01                   0                    6                    0                   24                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                  -31                  -38                    4                   51                   18                    5
                  11              1000000         2.8410164197655683E-05         1.0000000000000000E+03        -3.9804000000076392E+01                   0                    6                    0                   22                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                  -33                  -40                    5                   53                   19                    5
                  12              1100000         2.9738083948782546E-05         1.0000000000000000E+03        -3.5398000000076365E+01                   0                    9                    0                   22                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -35                  -41                    5                   56                   21                    6
                  13              1200000         3.1139850932703018E-05         1.0000000000000000E+03        -3.6386000000076365E+01                   0                    7                    0                   19                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                  -35                  -41                    5                   56                   21                    6
