               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         4.7868687512115085E-03         1.0000000000000000E+03         3.7454000000017430E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                  -23                   -3                    6                   46                    0                    0
                   3               200000         6.5132852729800411E-03         1.0000000000000000E+03         5.3348000000017421E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    0                  -30                   -3                    6                   59                    0                    0
                   4               300000         8.0391899896771219E-03         1.0000000000000000E+03         5.9202000000017428E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    2                   16                    0                    0                    0                  -33                   -3                    6                   64                    0                    0
                   5               400000         1.0122267786602929E-02         1.0000000000000000E+03         6.8576999999924141E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    3                   19                    0                    0                    0                  -37                   -3                    6                   72                    0                    0
                   6               500000         1.1185665425565325E-02         1.0000000000000000E+03         7.3375999999924062E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   22                    0                    0                    0                  -40                   -4                    8                   79                    0                    0
                   7               600000         1.3012115287989718E-02         1.0000000000000000E+03         7.9542999999924078E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   25                    0                    0                    0                  -42                   -4                    8                   84                    0                    0
                   8               700000         1.4002256425146641E-02         1.0000000000000000E+03         8.5404999999924058E+01                   0                    0                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                   27                    0                    0                    0                  -45                   -4                    8                   89                    0                    0
                   9               800000         1.5855484238517691E-02         1.0000000000000000E+03         8.5218999999924094E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   27                    0                    0                    0                  -47                   -5                   10                   93                    0                    0
                  10               900000         1.9559242405690458E-02         1.0000000000000000E+03         8.9314999999924069E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   29                    0                    0                    0                  -48                   -5                   10                   96                    0                    0
                  11              1000000         2.3013406275255652E-02         1.0000000000000000E+03         9.1614999999924052E+01                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   30                    0                    0                    0                  -52                   -6                   12                  102                    0                    0
                  12              1100000         2.3362019714847030E-02         1.0000000000000000E+03         9.4572999999924022E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   31                    0                    0                    0                  -52                   -6                   12                  104                    0                    0
                  13              1200000         2.3688943231037499E-02         1.0000000000000000E+03         9.5239999999924038E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   30                    0                    0                    0                  -53                   -6                   12                  105                    0                    0
                  14              1300000         2.3697115672592247E-02         1.0000000000000000E+03         9.5389999999924015E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   31                    0                    0                    0                  -53                   -6                   12                  105                    0                    0
                  15              1400000         2.4721061972617926E-02         1.0000000000000000E+03         1.0015599999992405E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   33                    0                    0                    0                  -55                   -6                   12                  109                    0                    0
