               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.8338720911710330E-03         1.0000000000000000E+03         2.8780999999991799E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                    0                    0                  -25                   -6                   10                   49                    1                    0
                   3               200000         2.5831115856730096E-03         1.0000000000000000E+03         4.2340000000039446E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                    0                    0                  -34                   -8                   14                   68                    1                    0
                   4               300000         3.6286349036061911E-03         1.0000000000000000E+03         5.3296000000039449E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   14                    0                    0                    0                  -45                  -11                   20                   89                    1                    0
                   5               400000         5.1158267466979348E-03         1.0000000000000000E+03         4.9348000000039441E+01                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   13                    0                    0                    0                  -54                  -16                   30                  106                    1                    0
                   6               500000         5.6337499267697464E-03         1.0000000000000000E+03         6.8960000000019576E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   20                    0                    0                    0                  -62                  -16                   30                  122                    1                    0
                   7               600000         6.6829531467203513E-03         1.0000000000000000E+03         7.5521000000011924E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   24                    0                    0                    0                  -68                  -18                   34                  135                    1                    0
                   8               700000         8.0351347246592850E-03         1.0000000000000000E+03         7.6914000000011910E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   24                    0                    0                    0                  -72                  -20                   38                  144                    1                    0
                   9               800000         9.3135130524599537E-03         1.0000000000000000E+03         5.8067000000001265E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   16                    0                    0                    0                  -77                  -26                   50                  153                    1                    0
                  10               900000         1.0082437870344855E-02         1.0000000000000000E+03         6.5209999999912469E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   19                    0                    0                    0                  -80                  -26                   50                  159                    1                    0
