               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.3148800838676996E-06         1.0000000000000000E+03        -3.4517000000004920E+01                   0                    2                    0                   29                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                  -12                  -21                    0                   19                    3                    1
                   3               200000         3.3820894795367430E-06         1.0000000000000000E+03        -4.8981000000004911E+01                   0                    5                    0                   35                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -13                  -26                    0                   19                    4                    1
                   4               300000         4.0258367411175536E-06         1.0000000000000000E+03        -5.8905000000004883E+01                   0                    8                    0                   36                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                  -15                  -30                    0                   19                    6                    2
                   5               400000         4.5716203160292616E-06         1.0000000000000000E+03        -6.5593999999672221E+01                   0                    8                    0                   42                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                  -15                  -33                    0                   19                    6                    2
                   6               500000         5.1220785881308991E-06         1.0000000000000000E+03        -6.9890999999481068E+01                   0                   11                    0                   37                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                  -17                  -34                    0                   20                    8                    2
                   7               600000         5.5752675669421794E-06         1.0000000000000000E+03        -7.4155999999481168E+01                   0                   10                    0                   40                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                  -17                  -36                    0                   20                    8                    2
                   8               700000         6.0749132700258440E-06         1.0000000000000000E+03        -8.4747999999481124E+01                   0                    9                    0                   44                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                  -17                  -39                    0                   20                    8                    2
                   9               800000         6.4566480080901953E-06         1.0000000000000000E+03        -9.0875999999480968E+01                   0                   11                    1                   44                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   18                    0                  -19                  -41                    0                   20                    9                    2
                  10               900000         6.8265101890889742E-06         1.0000000000000000E+03        -9.7493999999480977E+01                   0                   11                    0                   44                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                  -19                  -43                    0                   20                    9                    2
                  11              1000000         7.2103424726942851E-06         1.0000000000000000E+03        -9.9253999999480968E+01                   0                   10                    0                   45                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   22                    0                  -19                  -44                    0                   20                    9                    2
                  12              1100000         7.6015999804874375E-06         1.0000000000000000E+03        -1.0244899999948088E+02                   0                   12                    0                   45                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   22                    0                  -20                  -45                    1                   21                   10                    2
                  13              1200000         8.0100056353158592E-06         1.0000000000000000E+03        -1.0242399999948097E+02                   0                   12                    0                   45                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   22                    0                  -20                  -45                    1                   21                   10                    2
