               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         1.6284712961372989E-05         1.0000000000000000E+03        -2.3736000000000061E+01                   0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -9                    0                    0                    0                    0
                   3                16000         2.2804008995946953E-05         1.0000000000000000E+03        -3.6831000000000060E+01                   0                    0                   28                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -14                    0                    0                    0                    0
                   4                24000         2.8019866724542940E-05         1.0000000000000000E+03        -4.6911000000000044E+01                   0                    0                   36                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                    0                    0                    0                    0
                   5                32000         3.2949212142394132E-05         1.0000000000000000E+03        -4.9728000000000051E+01                   0                    0                   38                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -19                    0                    0                    0                    0
                   6                40000         3.7804154821957791E-05         1.0000000000000000E+03        -5.2248000000000047E+01                   0                    0                   40                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -20                    0                    0                    0                    0
                   7                48000         4.2529719247233785E-05         1.0000000000000000E+03        -5.9874000000000038E+01                   0                    0                   46                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -23                    0                    0                    0                    0
                   8                56000         4.7263634236670227E-05         1.0000000000000000E+03        -6.9954000000032281E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                   9                64000         5.2093817826965997E-05         1.0000000000000000E+03        -6.9756000000032358E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                  10                72000         5.6789422558596777E-05         1.0000000000000000E+03        -6.9723000000032371E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                  11                80000         6.1429562914766311E-05         1.0000000000000000E+03        -6.9789000000032345E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                  12                88000         6.6044663201859309E-05         1.0000000000000000E+03        -6.9987000000032268E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                  13                96000         7.0769071593769107E-05         1.0000000000000000E+03        -7.2375000000032358E+01                   0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -28                    0                    0                    0                    0
                  14               104000         7.5497981792831738E-05         1.0000000000000000E+03        -7.7448000000032422E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -30                    0                    0                    0                    0
                  15               112000         8.0323011750642841E-05         1.0000000000000000E+03        -7.7283000000032487E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -30                    0                    0                    0                    0
                  16               120000         8.5217855875517086E-05         1.0000000000000000E+03        -7.7283000000032487E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -30                    0                    0                    0                    0
                  17               128000         9.0020739788000562E-05         1.0000000000000000E+03        -7.7382000000032448E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -30                    0                    0                    0                    0
                  18               136000         9.4927601232072477E-05         1.0000000000000000E+03        -7.9803000000032526E+01                   0                    0                   62                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -31                    0                    0                    0                    0
                  19               144000         9.9952115176814559E-05         1.0000000000000000E+03        -8.2290000000032578E+01                   0                    0                   64                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -32                    0                    0                    0                    0
                  20               152000         1.0489110645480458E-04         1.0000000000000000E+03        -8.2323000000032565E+01                   0                    0                   64                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -32                    0                    0                    0                    0
                  21               160000         1.0997812634923680E-04         1.0000000000000000E+03        -8.4843000000032603E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                  22               168000         1.1516136349977537E-04         1.0000000000000000E+03        -8.4645000000032681E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                  23               176000         1.2036656288315180E-04         1.0000000000000000E+03        -8.7429000000032616E+01                   0                    0                   68                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -34                    0                    0                    0                    0
