               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         9.5665383504181661E-03         1.0000000000000000E+03         3.8337000000001225E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                  -22                   -2                    4                   43                    0                    0
                   3               200000         1.3252271324038762E-02         1.0000000000000000E+03         5.7091000000001209E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    0                  -29                   -2                    4                   58                    0                    0
                   4               300000         1.8505151649540891E-02         1.0000000000000000E+03         5.0716000000001223E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   13                    0                    0                    0                  -35                   -6                   12                   69                    0                    0
                   5               400000         2.1738980157190883E-02         1.0000000000000000E+03         5.7370000000001220E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    0                  -39                   -7                   14                   78                    0                    0
                   6               500000         2.6442040253053252E-02         1.0000000000000000E+03         6.0632999999939386E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   18                    0                    0                    0                  -43                   -8                   16                   85                    0                    0
                   7               600000         2.8887091112232057E-02         1.0000000000000000E+03         6.5228999999857180E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   18                    0                    0                    0                  -45                   -8                   16                   89                    0                    0
                   8               700000         3.0900254501410422E-02         1.0000000000000000E+03         6.9584999999845778E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    0                  -50                  -10                   20                  100                    0                    0
                   9               800000         3.6009414124206440E-02         1.0000000000000000E+03         7.0418999999681432E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   21                    0                    0                    0                  -53                  -11                   22                  105                    0                    0
                  10               900000         3.7823459054236688E-02         1.0000000000000000E+03         7.7651999999681408E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   23                    0                    0                    0                  -56                  -11                   22                  111                    0                    0
